Nomenclatura,Título,Fecha de publicación,Documento,URL Documento,Cantidad de páginas,Tipo documento
RESOLUCIÓN N° 217,SUPRESION DEL REQUISITOS ESPECIFICO DE ORIGEN FIJADO EN RESOLUCION 1 A LAS UNIDADES SELLADAS PARA REFRIGERACION DE POTENCIA MENOR DE 1/2 HP Y FIJACION DE REQUISITOS ESPECIFICOS DE ORIGEN A LOS MOTOCOMPRESORES HERMETICOS DE POTENCIA INFERIOR A 1/2 HP,14/04/1983,RES217.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES217.pdf,3,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 216,DEROGATORIA DE LAS RESOLUCIONES 51 Y 77,14/04/1983,RES216.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES216.pdf,3,Resoluciones de la Junta del Acuerdo de Cartagena
DECISIÓN N° 179,CREACIÓN DEL CONSEJO ANDINO DE CIENCIA Y TECNOLOGÍA,6/05/1983,DEC179.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC179.doc,1,Decisiones
DECISIÓN N° 178,CREACIÓN DEL CONSEJO DE POLÍTICA INDUSTRIAL,6/05/1983,DEC178.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC178.doc,1,Decisiones
RESOLUCIÓN N° 218,SOLICITUD DEL GOBIERNO DE COLOMBIA RESPECTO A LA SUSPENSION DEL ARANCEL EXTERNO MINIMO COMUN PARA UN PRODUCTO,8/08/1983,RES218.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES218.pdf,3,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 219,AUTORIZACIÓN A COLOMBIA PARA APLICAR CLÁUSULAS DE SALVAGUARDIA A LAS IMPOR-TACIONES DE MADERAS CONTRACHAPADAS Y AGLOMERADAS,15/08/1983,RES219.doc,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES219.doc,4,Resoluciones de la Junta del Acuerdo de Cartagena
DECISIÓN N° 183,PROGRAMA DE CARACAS PARA LA COOPERACIÓN EN INVESTIGACIÓN Y FORMACIÓN CIENTÍFICA Y TECNOLÓGICA DE LOS PAÍSES MIEMBROS,16/08/1983,DEC183.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC183.doc,3,Decisiones
DECISIÓN N° 182,"SISTEMA ANDINO ""JOSE CELESTINO MUTIS"" SOBRE AGRICULTURA, SEGURIDAD ALIMENTARIA Y CONSERVACIÓN DEL AMBIENTE",16/08/1983,DEC182.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC182.doc,8,Decisiones
DECISIÓN N° 181,PLAZOS PARA LA REVISIÓN Y DIFERIMIENTO DE LAS OBLIGACIONES DERIVADAS DE LA DECISIÓN 120,16/08/1983,DEC181.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC181.doc,1,Decisiones
DECISIÓN N° 180,"CREACIÓN DEL SISTEMA SUBREGIONAL ANDINO DE COORDINACIÓN DE LAS ACTIVIDADES DE NORMALIZACIÓN TÉCNICA, CERTIFICACIÓN DE CALIDAD Y METROLOGÍA",16/08/1983,DEC180.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC180.doc,3,Decisiones
DECISIÓN N° 184,ESTATUTO DEL TRIBUNAL DE JUSTICIA DEL ACUERDO DE CARTAGENA,7/09/1983,DEC184.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC184.doc,14,Decisiones
DECISIÓN N° 189,"REGLAMENTACIÓN DE LOS ARTÍCULOS 2 DE LA DECISIÓN 24 Y 3 DE LA DECISIÓN 103, SUSTITUTIVO DEL ARTÍCULO 4 DE LA DECISIÓN 24",3/10/1983,DEC189.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC189.doc,1,Decisiones
DECISIÓN N° 188,MODIFICACIÓN DE LA DECISIÓN 176,3/10/1983,DEC188.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC188.doc,2,Decisiones
DECISIÓN N° 187,MODIFICACIÓN DE LA DECISIÓN 175,3/10/1983,DEC187.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC187.doc,2,Decisiones
DECISIÓN N° 186,MODIFICACIÓN DE LA DECISIÓN 172,3/10/1983,DEC186.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC186.doc,3,Decisiones
DECISIÓN N° 185,PLAN ANDINO DE ACCIÓN CONJUNTA PARA COADYUVAR A LA SOLUCIÓN DE LOS PROBLEMAS DE TRANSPORTE Y COMUNICACIONES DERIVADOS DE LA MEDITERRANEIDAD DE BOLIVIA,3/10/1983,DEC185.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC185.doc,5,Decisiones
RESOLUCIÓN N° 220,"RETIRO DE PRODUCTOS DE LA NOMINA DE PRODUCTOS RESPECTO DE LOS CUALES NO EXISTE PRODUCCION EN LA SUBREGION, PARA LOS EFECTOS DE LA APLICACION DE LOS ARTICULOS 65 Y 104 DEL ACUERDO",5/11/1983,RES220.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES220.pdf,2,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 222,VERIFICACION DE PRODUCCION DE PRODUCTOS COMPRENDIDOS EN EL PROGRAMA SECTORIAL DE DESARROLLO DE LA INDUSTRIA PETROQUIMICA,7/11/1983,RES222.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES222.pdf,2,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 221,VERIFICACION DE PRODUCCION DE PRODUCTOS COMPRENDIDOS EN EL PROGRAMA SECTORIAL DE DESARROLLO INDUSTRIAL DEL SECTOR METALMECANICO,7/11/1983,RES221.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES221.pdf,3,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 226,SUSPENSIÓN DE LA APLICACIÓN DE CLÁUSULAS DE SALVAGUARDIA A LAS IMPORTACIONES DE ESTRUCTURAS METÁLICAS POR PARTE DE COLOMBIA,10/11/1983,RES226.doc,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES226.doc,3,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 225,"AUTORIZACIÓN A COLOMBIA PARA APLICAR CLÁUSULAS DE SALVAGUARDIA A LAS IMPORTACIONES DE FTALATO DE OCTILO, RESINAS ALQUÍDICAS Y ACETATO DE POLIVINILO",10/11/1983,RES225.doc,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES225.doc,5,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 224,SUSPENSIÓN DE LA APLICACIÓN DE CLÁUSULAS DE SALVAGUARDIA A LAS IMPORTACIONES DE FTALATO DE BUTILO POR PARTE DE COLOMBIA,10/11/1983,RES224.doc,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES224.doc,3,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 223,AUTORIZACIÓN A COLOMBIA PARA APLICAR CLÁUSULAS DE SALVAGUARDIA A LAS IMPORTACIONES DE ÓXIDO DE ZINC,10/11/1983,RES223.doc,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES223.doc,4,Resoluciones de la Junta del Acuerdo de Cartagena
DECISIÓN N° 192,PROYECTO SUBREGIONAL DE PROMOCIÓN INDUSTRIAL DE LA MADERA PARA CONSTRUCCIÓN,11/11/1983,DEC192.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC192.doc,3,Decisiones
DECISIÓN N° 191,PRESUPUESTO DEL TRIBUNAL DE JUSTICIA DEL ACUERDO DE CARTAGENA PARA EL AÑO 1984,11/11/1983,DEC191.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC191.doc,2,Decisiones
DECISIÓN N° 190,"ACUERDO DE COOPERACIÓN ENTRE LA COMUNIDAD ECONÓMICA EUROPEA, POR UNA PARTE, Y EL ACUERDO DE CARTAGENA Y SUS PAÍSES MIEMBROS, POR LA OTRA",11/11/1983,DEC190.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC190.doc,1,Decisiones
RESOLUCIÓN N° 227,SUSTITUCION DE LOS REQUISITOS ESPECIFICOS DE ORIGEN FIJADOS EN LAS RESOLUCIONES 62 Y 68 A LAS MAQUINAS DE COSER DE USO DOMESTICO Y A SUS CABEZAS,9/12/1983,RES227.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES227.pdf,5,Resoluciones de la Junta del Acuerdo de Cartagena
DECISIÓN N° 199,PRESUPUESTO DE LA JUNTA PARA EL AÑO 1984,19/12/1983,DEC199.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC199.doc,4,Decisiones
DECISIÓN N° 198,ACUERDO DE COOPERACIÓN ECONÓMICA CON LA REPÚBLICA DE PANAMÁ,19/12/1983,DEC198.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC198.doc,6,Decisiones
RESOLUCIÓN N° 228,SUSPENSIÓN DE LA APLICACIÓN DE CLÁUSULAS DE SALVAGUARDIA A LAS IMPORTACIONES DE TEJAS POR PARTE DE COLOMBIA,26/12/1983,RES228.doc,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES228.doc,3,Resoluciones de la Junta del Acuerdo de Cartagena
