Nomenclatura,Título,Fecha de publicación,Documento,URL Documento,Cantidad de páginas,Tipo documento
RESOLUCIÓN N° 1829,"REGISTRO DEL SATÉLITE STAR ONE D1 EN LA POSICIÓN ORBITAL 84° OESTE EN LA LISTA ANDINA SATELITAL, PERTENECIENTE A LA EMPRESA STAR ONE S.A.",19/02/2016,RESO 1829.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO 1829.doc,2,Resoluciones
RESOLUCIÓN N° 1835,ACTUALIZACIÓN DEL PROGRAMA SUBREGIONAL ANDINO DE ERRADICACIÓN DE LA FIEBRE AFTOSA 2016 – 2020 Y ADOPCIÓN DEL PLAN OPERATIVO,25/02/2016,RESO1835.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO1835.doc,17,Resoluciones
RESOLUCIÓN N° 1834,CALENDARIO DE DÍAS HÁBILES DE LA SECRETARÍA GENERAL PARA EL AÑO 2016 Y HORARIO DE ATENCIÓN DE LA MESA DE PARTES Y AL PÚBLICO.,25/02/2016,RESO1834.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO1834.doc,2,Resoluciones
RESOLUCIÓN N° 1833,HORARIO DE LA JORNADA LABORAL.,25/02/2016,RESO1833.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO1833.doc,1,Resoluciones
RESOLUCIÓN N° 1836,ENCARGATURA TEMPORAL DE LA SECRETARÍA GENERAL,2/03/2016,RESO1836.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO1836.doc,1,Resoluciones
RESOLUCIÓN N° 1837,"PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA SEGUNDA QUINCENA DE MARZO DE 2016, CORRESPONDIENTES A LA CIRCULAR N° 504 DEL 7 DE MARZO DE 2016
",9/03/2016,RESO1837.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO1837.doc,2,Resoluciones
RESOLUCIÓN N° 1838,"AUTO POR EL CUAL SE DECLARA IMPROCEDENTE LA SOLICITUD DE MEDIDA CAUTELAR DENTRO DE LA INVESTIGACIÓN INICIADA EN VIRTUD DE LA RESOLUCIÓN 1827 DE LA SECRETARÍA GENERAL, POR PARTE DE LA EMPRESA INTERNEXA.
",11/03/2016,RESO1838.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO1838.doc,19,Resoluciones
RESOLUCIÓN N° 1839,SE DEJA SIN EFECTO LAS RESOLUCIONES DE LA JUNTA DEL ACUERDO DE CARTAGENA Y DE LA SECRETARÍA GENERAL SOBRE LA NÓMINA DE BIENES NO PRODUCIDOS Y LA NÓMINA DE PRODUCCIÓN EXCLUSIVA DEL PERÚ,18/03/2016,RESO1839.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO1839.doc,2,Resoluciones
DECISIÓN N° 807,"MODIFICACIÓN DEL LITERAL L), ANEXO 1 DE LA DECISIÓN 371, SUSTITUYENDO EL PRODUCTO UTILIZADO PARA EL PRECIO DE REFERENCIA DE LA FRANJA DE LOS TROZOS DE POLLO DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS
",22/03/2016,DEC807.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC807.doc,2,Decisiones
RESOLUCIÓN N° 1841,"PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA PRIMERA QUINCENA DE ABRIL DE 2016, CORRESPONDIENTES A LA CIRCULAR N° 505 DEL 22 DE MARZO DE 2016

",23/03/2016,RESO1841.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO1841.doc,2,Resoluciones
RESOLUCIÓN N° 1840,"CUMPLIMIENTO DE LAS NORMAS DE ORIGEN DE LA COMUNIDAD ANDINA EN LA PRODUCCIÓN DE COCINAS POR PARTE DE LA EMPRESA FIBRO ACERO S.A.
",23/03/2016,RESO1840.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO1840.doc,11,Resoluciones
RESOLUCIÓN N° 1842,"CUMPLIMIENTO DE LAS NORMAS DE ORIGEN DE LA COMUNIDAD ANDINA EN LA PRODUCCIÓN DE COCINAS POR PARTE DE LA EMPRESA INDUGLOB S.A.
",6/04/2016,RESO1842.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO1842.doc,11,Resoluciones
DICTAMEN N° 009 - 2015 enmendado,"DICTAMEN N° 009 – 2015 ENMENDADO CONFORME AL OFICIO SG/E/468/2016 
DEL 4 DE ABRIL DE 2016 DE LA SECRETARÍA GENERAL DE LA COMUNIDAD ANDINA CONFORME AL ARTÍCULO 25 DEL TRATADO DE CREACIÓN DEL TRIBUNAL DE JUSTICIA 
DE LA COMUNIDAD ANDINA
",7/04/2016,DICTAMEN009_2015ENMENDADO.doc,https://www.comunidadandina.org/DocOficialesFiles/Dictamenes/DICTAMEN009_2015ENMENDADO.doc,25,Dictámenes
DICTAMEN N° 02-2016,"DE LA SECRETARÍA GENERAL DE LA COMUNIDAD ANDINA CONFORME AL ARTÍCULO 25 DEL TRATADO DE CREACIÓN DEL TRIBUNAL DE JUSTICIA DE LA COMUNIDAD ANDINA
",8/04/2016,DICTAMEN002_2016.docx,https://www.comunidadandina.org/DocOficialesFiles/Dictamenes/DICTAMEN002_2016.docx,17,Dictámenes
RESOLUCIÓN N° 1843,"PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA SEGUNDA QUINCENA DE ABRIL DE 2016, CORRESPONDIENTES A LA CIRCULAR N° 506 DEL 6 DE ABRIL DE 2016
",8/04/2016,RESO1843.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO1843.doc,2,Resoluciones
DECISIÓN N° 808,"MEDIDAS RELATIVAS A LA PREVENCIÓN, VIGILANCIA, CONTROL Y ERRADICACIÓN DE ENFERMEDADES DE LOS ANIMALES ACUÁTICOS. 
",13/04/2016,DEC808.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC808.doc,8,Decisiones
RESOLUCIÓN N° 1844,"REGISTRO DEL SATÉLITE BRASILSAT B3 EN LA POSICIÓN ORBITAL 92° LONGITUD OESTE EN LA LISTA ANDINA SATELITAL, PERTENECIENTE A LA EMPRESA STAR ONE S.A..
",18/04/2016,RESO1844.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO1844.doc,3,Resoluciones
RESOLUCIÓN N° 1845,"REGISTRO DEL SATÉLITE EUT12WA EN LA POSICIÓN ORBITAL 36° LONGITUD OESTE EN LA LISTA ANDINA SATELITAL, PERTENECIENTE A LA EMPRESA HISPASAT S.A. Y SU SUBSIDIARIA HISPAMAR SATÉLITES S.A
",21/04/2016,RESO1845.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO1845.doc,3,Resoluciones
RESOLUCIÓN N° 1846,"PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA PRIMERA QUINCENA DE MAYO DE 2016, CORRESPONDIENTES A LA CIRCULAR N° 507 DEL 20 DE ABRIL DE 2016",22/04/2016,RESO1846.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO1846.doc,2,Resoluciones
DICTAMEN N° 03-2016,"SOBRE EL RECLAMO INTERPUESTO POR LA SOCIEDAD FLORES MARAVILLA S.A CONTRA LA REPÚBLICA DE COLOMBIA, POR SUPUESTO INCUMPLIMIENTO DE LOS ARTÍCULOS 1, 2, 3, 7, 21, 22, 55, 56, 58, 87 Y 88 DEL ACUERDO DE CARTAGENA; 1, 2, 3, 4 Y 36 DEL TRATADO DE CREACIÓN DEL TRIBUNAL DE JUSTICIA DE LA COMUNIDAD ANDINA; 5 DE LA DECISIÓN 006; 4, 6, 7, 8, 10, 16, 19, 20, 28, 33, 34, 37, 38 Y DISPOSICIÓN TRANSITORIA SEGUNDA DE LA DECISIÓN 345; Y, 2 Y 3 DE LA DECISIÓN 500, AL REGLAMENTAR DE MANERA VIOLATORIA LA DECISIÓN 345.
",29/04/2016,DICTAMEN003_2016.doc,https://www.comunidadandina.org/DocOficialesFiles/Dictamenes/DICTAMEN003_2016.doc,16,Dictámenes
RESOLUCIÓN N° 1847,"ENCARGATURA TEMPORAL DE LA SECRETARÍA GENERAL
",2/05/2016,RESO1847.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO1847.doc,1,Resoluciones
RESOLUCIÓN N° 1848,"POR LA CUAL SE AUTORIZA Y SE FIJAN REQUISITOS SANITARIOS PARA EL COMERCIO O MOVILIZACIÓN DE AVES Y SUS PRODUCTOS PROCEDENTES DE ESPAÑA
",5/05/2016,RESO1848.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO1848.doc,7,Resoluciones
RESOLUCIÓN N° 1849,"PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA SEGUNDA QUINCENA DE MAYO DE 2016, CORRESPONDIENTES A LA CIRCULAR N° 508 DEL 5 DE MAYO DE 2016
",6/05/2016,RESO1849.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO1849.doc,2,Resoluciones
RESOLUCIÓN N° 1850,ADOPCIÓN DEL “PLAN ANDINO DE PREVENCIÓN Y CONTINGENCIA PARA LA ENFERMEDAD DE LOS CÍTRICOS HUANGLONGBING”.,19/05/2016,RESO1850.pdf,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO1850.pdf,39,Resoluciones
RESOLUCIÓN N° 1851,"MANUAL TÉCNICO PARA LA APLICACIÓN DEL PLAN ANDINO DE CONTINGENCIA CONTRA EL SÍNDROME DE LA MORTALIDAD TEMPRANA O ENFERMEDAD DE LA NECROSIS HEPATOPANCREÁTICA AGUDA, DEL CAMARÓN DE CULTIVO.
",20/05/2016,RESO1851.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO1851.doc,36,Resoluciones
RESOLUCIÓN  N° 1852,"PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA PRIMERA QUINCENA DE JUNIO DE 2016, CORRESPONDIENTES A LA CIRCULAR N° 509 DEL 20 DE MAYO DE 2016",24/05/2016,RESO1852.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO1852.doc,2,Resoluciones
RESOLUCIÓN N° 1855,"POR LA CUAL SE NIEGA LA APERTURA DE INVESTIGACIÓN SOLICITADA POR MAURICIO VELANDIA, POR SUPUESTAS PRÁCTICAS RESTRICTIVAS DE LA COMPETENCIA DE CONFORMIDAD CON LO PREVISTO EN LA DECISIÓN 608 DE LA COMISIÓN DE LA COMUNIDAD ANDINA.
",1/06/2016,RESO1855.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO1855.doc,26,Resoluciones
RESOLUCIÓN N° 1854,"ENCARGATURA TEMPORAL DE LA SECRETARÍA GENERAL
",1/06/2016,RESO1854.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO1854.doc,1,Resoluciones
RESOLUCIÓN N° 1853,"REGISTRO DEL SATÉLITE EUTELSAT 117 WEST B EN LA POSICIÓN ORBITAL 117° LONGITUD OESTE EN LA LISTA ANDINA SATELITAL, PERTENECIENTE A LA EMPRESA SATÉLITES MEXICANOS S.A DE C.V
",1/06/2016,RESO1853.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO1853.doc,3,Resoluciones
RESOLUCIÓN N° 1856,"PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA SEGUNDA QUINCENA DE JUNIO DE 2016, CORRESPONDIENTES A LA CIRCULAR N° 510 DEL 07 DE JUNIO DE 2016
",8/06/2016,RESO1856.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO1856.doc,2,Resoluciones
RESOLUCIÓN N° 1857,ENCARGATURA TEMPORAL DE LA SECRETARÍA GENERAL,10/06/2016,RESO1857.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO1857.doc,2,Resoluciones
DICTAMEN N° 04-2016,"RECLAMO DE LAS EMPRESAS CONTRANS S.A., FARGOLINE S.A., IMUPESA S.A., LOGÍSTICA INTEGRAL CALLAO S.A., NEPTUNIA S.A., RANSA COMERCIAL S.A., TERMINALES PORTUARIOS PERUANOS S.A.C., TRABAJOS MARÍTIMOS S.A., VILLAS OQUENDO S.A., POR PRESUNTO INCUMPLIMIENTO POR PARTE DEL GOBIERNO DEL PERÚ DE LOS ARTÍCULOS 15, 18, 19, 20 Y 58 DE LA DECISIÓN 671; Y, EL ARTÍCULO 4 DEL TRATADO DE CREACIÓN DEL TRIBUNAL DE JUSTICIA DE LA COMUNIDAD ANDINA AL REDUCIR EL PLAZO DE ALMACENAMIENTO DE LAS MERCANCÍAS EN DEPÓSITO TEMPORAL Y OBLIGAR A EFECTUAR LA DESTINACIÓN ADUANERA ANTES DEL ARRIBO O LLEGADA DE LAS MERCANCÍAS.
",20/06/2016,DICTAMEN04_2016.doc,https://www.comunidadandina.org/DocOficialesFiles/Dictamenes/DICTAMEN04_2016.doc,23,Dictámenes
RESOLUCIÓN N° 1858,"PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA PRIMERA QUINCENA DE JULIO DE 2016, CORRESPONDIENTES A LA CIRCULAR N° 511 DEL 21 DE JUNIO DE 2016
",23/06/2016,RESO1858.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO1858.doc,2,Resoluciones
RESOLUCIÓN N° 1859,"PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA SEGUNDA QUINCENA DE JULIO DE 2016, CORRESPONDIENTES A LA CIRCULAR N° 512 DEL 6 DE JULIO DE 2016
",7/07/2016,RESO1859.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO1859.doc,2,Resoluciones
RESOLUCIÓN N° 1860,"ACTUALIZACIÓN DEL ANEXO II DE LA RESOLUCIÓN 1457 – RUTAS HABILITADAS Y PLAZOS AUTORIZADOS DE ECUADOR PARA EL TRÁNSITO ADUANERO COMUNITARIO.
",11/07/2016,RESO1860.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO1860.doc,14,Resoluciones
RESOLUCIÓN N° 1861,"ENCARGATURA TEMPORAL DE LA SECRETARÍA GENERAL
",20/07/2016,RESO1861.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO1861.doc,1,Resoluciones
RESOLUCIÓN N° 1862,"CUMPLIMIENTO DE LAS NORMAS DE ORIGEN DE LA COMUNIDAD ANDINA EN LA PRODUCCIÓN DE COCINAS POR PARTE DE LA EMPRESA MABE ECUADOR S.A.
",21/07/2016,RESO1862.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO1862.doc,16,Resoluciones
RESOLUCIÓN N° 1863,"PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA PRIMERA QUINCENA DE AGOSTO DE 2016, CORRESPONDIENTES A LA CIRCULAR N° 513 DEL 21 DE JULIO DE 2016
",22/07/2016,RESO1863.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO1863.doc,2,Resoluciones
RESOLUCIÓN N° 1864,"ENCARGATURA TEMPORAL DE LA SECRETARÍA GENERAL
",2/08/2016,RESO1864.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO1864.doc,1,Resoluciones
DICTAMEN N° 05-2016,"RECLAMO INTERPUESTO POR LA EMPRESA PAPELERA NACIONAL S.A., POR PRESUNTO INCUMPLIMIENTO POR PARTE DEL GOBIERNO DE COLOMBIA DEL ARTÍCULO 75 DEL ACUERDO DE CARTAGENA  AL COBRAR EL IMPUESTO AL VALOR AGREGADO A LAS IMPORTACIONES DE CUADERNOS DE TIPO ESCOLAR CORRESPONDIENTES A LA SUBPARTIDA 48.20.20.00.00.
",9/08/2016,DICTAMEN052016.doc,https://www.comunidadandina.org/DocOficialesFiles/Dictamenes/DICTAMEN052016.doc,13,Dictámenes
RESOLUCIÓN N° 1865,"PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA SEGUNDA QUINCENA DE AGOSTO DE 2016, CORRESPONDIENTES A LA CIRCULAR N° 514 DEL 8 DE AGOSTO DE 2016
",10/08/2016,RESO1865.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO1865.doc,2,Resoluciones
RESOLUCIÓN N° 1870,"MODIFICA EL NOMBRE COMERCIAL DEL SATÉLITE HISPASAT 1C  POR EL DE HISPASAT 84W-1
",18/08/2016,RESO1870.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO1870.doc,2,Resoluciones
RESOLUCIÓN N° 1869,"MODIFICA EL NOMBRE COMERCIAL DEL SATÉLITE AG1  POR EL DE HISPASAT 36W-1 
",18/08/2016,RESO1869.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO1869.doc,2,Resoluciones
RESOLUCIÓN N° 1868,"MODIFICA EL NOMBRE COMERCIAL DEL SATÉLITE HISPASAT 1E POR EL DE HISPASAT 30W-5
",18/08/2016,RESO1868.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO1868.doc,2,Resoluciones
RESOLUCIÓN N° 1867,"MODIFICA EL NOMBRE COMERCIAL DEL SATÉLITE HISPASAT 1D POR EL DE HISPASAT 30W-4
",18/08/2016,RESO1867.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO1867.doc,2,Resoluciones
RESOLUCIÓN N° 1866,"MODIFICA EL NOMBRE COMERCIAL DEL SATÉLITE AMAZONAS 4A  POR EL DE AMAZONAS 4 
",18/08/2016,RESO1866.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO1866.doc,2,Resoluciones
RESOLUCIÓN N° 1872,"ENCARGATURA TEMPORAL DE LA SECRETARÍA GENERAL
",24/08/2016,RESO1872.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO1872.doc,2,Resoluciones
RESOLUCIÓN N° 1871,"PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA PRIMERA QUINCENA DE SEPTIEMBRE DE 2016, CORRESPONDIENTES A LA CIRCULAR N° 515 DEL 22 DE AGOSTO DE 2016
",24/08/2016,RESO1871.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO1871.doc,2,Resoluciones
DECISIÓN N° 811,"EXTENSIÓN DE LA SUSPENSIÓN TEMPORAL DE LA DECISIÓN 536 DISPUESTA POR LA DECISIÓN 789
",1/09/2016,DEC811.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC811.doc,2,Decisiones
DECISIÓN N° 810,"PRESUPUESTO DE LA SECRETARÍA GENERAL PARA EL AÑO 2016. 
",1/09/2016,DEC810.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC810.doc,4,Decisiones
DECISIÓN N° 809,"PRESUPUESTO DEL TRIBUNAL DE JUSTICIA DE LA COMUNIDAD ANDINA PARA EL AÑO 2016
",1/09/2016,DEC809.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC809.doc,3,Decisiones
DECISIÓN N° 812,"APROBACIÓN DE LA NOMENCLATURA COMÚN - NANDINA
",2/09/2016,DEC812.pdf,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC812.pdf,402,Decisiones
RESOLUCIÓN N° 1873,"CUMPLIMIENTO DE LAS NORMAS DE ORIGEN DE LA COMUNIDAD ANDINA EN LA PRODUCCIÓN DE REFRIGERADORAS, CONGELADORAS Y VITRINAS FRIGORÍFICAS, POR PARTE DE LA EMPRESA INDUGLOB S.A",6/09/2016,RESO1873.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO1873.doc,15,Resoluciones
RESOLUCIÓN N° 1874,"PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA SEGUNDA QUINCENA DE SEPTIEMBRE DE 2016, CORRESPONDIENTES A LA CIRCULAR N° 516 DEL 6 DE SEPTIEMBRE DE 2016
",8/09/2016,RESO1874.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO1874.doc,2,Resoluciones
RESOLUCIÓN N° 1875,MODIFICACIÓN DEL ANEXO II DE LA RESOLUCIÓN 1457 – RUTAS HABILITADAS Y PLAZOS AUTORIZADOS DE COLOMBIA PARA EL TRÁNSITO ADUANERO COMUNITARIO.,14/09/2016,RESO1875.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO1875.docx,12,Resoluciones
RESOLUCIÓN N° 1876,"PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA PRIMERA QUINCENA DE OCTUBRE DE 2016, CORRESPONDIENTES A LA CIRCULAR N° 517 DEL 20 DE SEPTIEMBRE DE 2016.",22/09/2016,RESO1876.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO1876.docx,2,Resoluciones
RESOLUCIÓN N° 1877,"PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA SEGUNDA QUINCENA DE OCTUBRE DE 2016, CORRESPONDIENTES A LA CIRCULAR N° 518 DEL 5 DE OCTUBRE DE 2016.",7/10/2016,RESO1877.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO1877.docx,2,Resoluciones
RESOLUCIÓN N° 1878,ENCARGATURA TEMPORAL DE LA SECRETARÍA GENERAL.,11/10/2016,RESO1878.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO1878.docx,1,Resoluciones
RESOLUCIÓN N° 1879,"POR LA CUAL SE INSCRIBE EN EL REGISTRO SUBREGIONAL DE NORMAS SANITARIAS Y FITOSANITARIAS DE LA COMUNIDAD ANDINA, LA RESOLUCIÓN DIRECTORAL N° 0026-2016-MINAGRI-SENASA-DSV.",14/10/2016,RESO1879.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO1879.docx,5,Resoluciones
RESOLUCIÓN N° 1880,"MODIFICACIÓN DEL ARTÍCULO 1 DE LA RESOLUCIÓN 1834, QUE APRUEBA CALENDARIO DE DÍAS HÁBILES DE LA SECRETARÍA GENERAL PARA EL AÑO 2016 Y HORARIO DE ATENCIÓN DE LA MESA DE PARTES Y AL PÚBLICO.
",17/10/2016,RESO1880.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO1880.doc,2,Resoluciones
RESOLUCIÓN N° 1881,"PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA PRIMERA QUINCENA DE NOVIEMBRE DE 2016, CORRESPONDIENTES A LA CIRCULAR N° 519 DEL 20 DE OCTUBRE DE 2016",21/10/2016,RESO1881.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO1881.doc,2,Resoluciones
