Nomenclatura,Título,Fecha de publicación,Documento,URL Documento,Cantidad de páginas,Tipo documento
RESOLUCIÓN N° 143,SOLICITUD DEL GOBIERNO DE VENEZUELA RESPECTO A LA SUSPENSION DEL ARANCEL EXTERNO MINIMO COMUN PARA PALADIO Y PLATINO,12/11/1979,RES143.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES143.pdf,3,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 144,SOLICITUD DEL GOBIERNO DE PERU RESPECTO A LA SUSPENSION DEL ARANCEL EXTERNO MINIMO COMUN PARA ACIDO SULFURICO,13/11/1979,RES144.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES144.pdf,3,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 145,AMPLIACION DEL PLAZO DE SUSPENSION DE LA OBLIGACION DE INCORPORAR MOTOCOMPRESORES HERMETICOS DE PRODUCCION SUBREGIONAL EN LOS REFRIGERADORES ELECTRICOS DE USO DOMESTICO,14/11/1979,RES145.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES145.pdf,3,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 146,SOLICITUD DEL GOBIERNO DE COLOMBIA RESPECTO A LA SUSPENSION DEL ARANCEL EXTERNO MINIMO COMUN PARA FIBRAS DE VIDRIO,16/11/1979,RES146.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES146.pdf,3,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 147,SOLICITUD DEL GOBIERNO DE COLOMBIA RESPECTO A LA SUSPENSION DEL ARANCEL EXTERNO MINIMO COMUN PARA FIBRAS DE VIDRIO,6/12/1979,RES147.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES147.pdf,2,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 148,SOLICITUD DEL GOBIERNO DE VENEZUELA RESPECTO A LA SUSPENSION DEL ARANCEL EXTERNO MINIMO COMUN PARA AVENA PARA LA ALIMENTACION DE ANIMALES,7/12/1979,RES148.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES148.pdf,3,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 149,"SOLICITUD DEL GOBIERNO DE COLOMBIA RESPECTO A LA SUSPENSION DEL ARANCEL EXTERNO MINIMO COMUN PARA AVENA PARA CONSUMO Y ACEITES DE PESCADOS, SEMIREFINADOS",13/12/1979,RES149.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES149.pdf,3,Resoluciones de la Junta del Acuerdo de Cartagena
DECISIÓN N° 151,PRESUPUESTO DE LA JUNTA PARA EL AÑO 1980,15/12/1979,DEC151.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC151.doc,2,Decisiones
DECISIÓN N° 150,CONCESIONES ARANCELARIAS DE LOS PAÍSES MIEMBROS A LOS ESTADOS UNIDOS DE AMÉRICA Y SUSCRIPCIÓN DE UN ACUERDO CONCERTADO ENTRE DICHOS PAÍSES,15/12/1979,DEC150.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC150.doc,1,Decisiones
RESOLUCIÓN N° 150,"SUSTITUCION DE LOS REQUISITOS ESPECIFICOS DE ORIGEN PARA LAS MAQUINAS DE LAVAR DE USO DOMESTICO, PARTIDA NABANDINA 84.40.01.01",21/12/1979,RES150.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES150.pdf,3,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 151,AMPLIACION DEL PLAZO PREVISTO EN EL ARTICULO 86 DE LA DECISION 120,27/12/1979,RES151.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES151.pdf,2,Resoluciones de la Junta del Acuerdo de Cartagena
