Nomenclatura,Título,Fecha de publicación,Documento,URL Documento,Cantidad de páginas,Tipo documento
RESOLUCIÓN N° 2319,ACTUALIZACIÓN DEL ANEXO II DE LA RESOLUCIÓN 1457 “RUTAS HABILITADAS Y PLAZOS AUTORIZADOS PARA TRÁNSITO TERRESTRE INTERNACIONAL” DE LA REPÚBLICA DE COLOMBIA,10/02/2023,RESOLUCION2319.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2319.docx,12,Resoluciones
RESOLUCIÓN N° 2318,"REGISTRO EN LA LISTA ANDINA SATELITAL DEL SATÉLITE SES-1, PERTENECIENTE A LA EMPRESA NEW SKIES SATELLITES B.V., EN LA POSICIÓN ORBITAL 101° OESTE",10/02/2023,RESOLUCIONN°2318.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCIONN°2318.docx,3,Resoluciones
COMPILACIÓN TEMÁTICA DE DECISIONES VIGENTES,"Esta compilación temática de decisiones vigentes ha sido elaborada por el Servicio Jurídico de la SGCAN, con la participación de todas las áreas de dicho órgano comunitario y de los Países Miembros a través de los diversos Comités y Grupos Ad Hoc. Se trata de compilaciones meramente orientativas para los diversos usuarios del derecho comunitario andino, no oficiales y que no implican una definición final sobre cuáles Decisiones han sido derogadas tácitamente, lo cual únicamente corresponde al Tribunal de Justicia de la Comunidad Andina, como intérprete que es del derecho comunitario andino. En consecuencia, la SGCAN se exime de toda responsabilidad por su uso o aplicación.",14/02/2023,compilacion.pdf,https://www.comunidadandina.org/DocOficialesFiles/decisiones/compilacion.pdf,NULL,Decisiones
DICTAMEN N° 003-2023,RECLAMO INTERPUESTO POR LA SOCIEDAD NACIONAL DE INDUSTRIAS Y LA SEÑORA SUSANA ESPERANZA RUIZ CHANG CONTRA LA REPÚBLICA DEL PERÚ,16/02/2023,DICTAMENN°003_2023.docx,https://www.comunidadandina.org/DocOficialesFiles/Dictamenes/DICTAMENN°003_2023.docx,23,Dictámenes
RESOLUCIÓN N° 2320,PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA PRIMERA QUINCENA DE MARZO DE 2023,24/02/2023,RESOLUCION2320.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2320.docx,2,Resoluciones
DICTAMEN N° 004-2023,"RECLAMO INTERPUESTO POR EL SEÑOR CARLOS ALBERTO CABEZAS DELGADO, APODERADO ESPECIAL Y PROCURADOR JUDICIAL DE LA EMPRESA DURAGAS S.A CONTRA LA REPÚBLICA DEL ECUADOR POR PRESUNTO INCUMPLIMIENTO DE LOS ARTÍCULOS 154, 155 LITERALES A) Y D), 157, 241 LITERALES A), B) Y C), 243, 258 Y 259 DE LA DECISIÓN 486, DE LOS ARTÍCULOS 2, 3, 4, 35 Y 36 DEL TRATADO DE CREACIÓN DEL TRIBUNAL DE JUSTICIA DE LA COMUNIDAD ANDINA Y LA INTERPRETACIÓN PREJUDICIAL 142-IP-2017.",28/02/2023,DICTAMENN°004_2023.docx,https://www.comunidadandina.org/DocOficialesFiles/Dictamenes/DICTAMENN°004_2023.docx,32,Dictámenes
RESOLUCIÓN N° 2321,PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA SEGUNDA QUINCENA DE MARZO DE 2023,10/03/2023,RESOLUCION2321.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2321.docx,2,Resoluciones
RESOLUCIÓN N° 2324,ENCARGO TEMPORAL DE LA SECRETARÍA GENERAL,27/03/2023,RESOLUCIONN°2324.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCIONN°2324.docx,1,Resoluciones
RESOLUCIÓN N° 2323,PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA PRIMERA QUINCENA DE ABRIL DE 2023,27/03/2023,RESOLUCIONN°2323.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCIONN°2323.docx,2,Resoluciones
DICTAMEN N° 005-2023,RECLAMO INTERPUESTO POR EMPRESAS COMERCIALES S.A. Y/O EMCOMER S.A. CONTRA LA REPÚBLICA DEL PERÚ,3/04/2023,DICTAMEN005_2023.docx,https://www.comunidadandina.org/DocOficialesFiles/Dictamenes/DICTAMEN005_2023.docx,20,Dictámenes
RESOLUCIÓN N° 2325,PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA SEGUNDA QUINCENA DE ABRIL DE 2023.,12/04/2023,RESOLUCIONN°2325.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCIONN°2325.docx,1,Resoluciones
RESOLUCIÓN N° 2326,"POR LA CUAL SE DISPONE LA RENOVACIÓN DEL CONTRATO DEL FUNCIONARIO DIEGO FERNANDO CAICEDO PINOARGOTE, EN SU CALIDAD DE DIRECTOR GENERAL",14/04/2023,RESOLUCIONN°2326.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCIONN°2326.docx,2,Resoluciones
RESOLUCIÓN N° 2327,HORARIO DE LA JORNADA LABORAL,17/04/2023,RESOLUCIONN°2327.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCIONN°2327.docx,2,Resoluciones
RESOLUCIÓN N° 2328,PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA PRIMERA QUINCENA DE MAYO DE 2023.,26/04/2023,RESOLUCIONN°2328.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCIONN°2328.docx,2,Resoluciones
DECISIÓN N° 911,EXTENSIÓN DEL PROGRAMA ESTADÍSTICO COMUNITARIO 2018-2022 AL AÑO 2025,3/05/2023,DECISIONN°911.docx,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DECISIONN°911.docx,2,Decisiones
DECISIÓN N° 910,APROBACIÓN DE PROYECTO DE INICIATIVA COMUNITARIA EN EL MARCO DEL FONDO DE INICIATIVAS COMUNITARIAS Y CANCELACIÓN DEL PROYECTO ENTRENAMIENTO Y FORMACIÓN DE AUDITORES EN BUENAS PRÁCTICAS DE MANUFACTURA “BPM”,3/05/2023,DECISIONN°910.docx,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DECISIONN°910.docx,9,Decisiones
DECISIÓN N° 909,SUSTITUYE LA DECISIÓN 617 DE LA COMISIÓN DE LA COMUNIDAD ANDINA SOBRE TRÁNSITO ADUANERO COMUNITARIO,3/05/2023,DECISIONN°909.docx,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DECISIONN°909.docx,20,Decisiones
DECISIÓN N° 912,PRÓRROGA DE LOS PLAZOS DE LA DECISIÓN 875,4/05/2023,DECISIONN°912.docx,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DECISIONN°912.docx,2,Decisiones
RESOLUCIÓN N° 2329,FORMATOS DE DECLARACIÓN DE TRÁNSITO ADUANERO INTERNACIONAL (DTAI) Y MANIFIESTO DE CARGA INTERNACIONAL (MCI) DE LA DECISIÓN 617 SOBRE TRÁNSITO ADUANERO COMUNITARIO,4/05/2023,RESOLUCIONN°2329.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCIONN°2329.docx,17,Resoluciones
RESOLUCIÓN N° 2330,PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA SEGUNDA QUINCENA DE MAYO DE 2023,10/05/2023,RESOLUCION2330.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2330.docx,2,Resoluciones
DECISIÓN N° 913,ACEPTACIÓN DE LA RENUNCIA DEL SECRETARIO GENERAL,12/05/2023,DECISION913.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DECISION913.doc,2,Decisiones
DECISIÓN N° 914,MODIFICACIÓN DE LA DECISIÓN 837,15/05/2023,DECISION914.docx,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DECISION914.docx,3,Decisiones
RESOLUCIÓN N° 2331,ENCARGATURA TEMPORAL DE LA SECRETARÍA GENERAL,17/05/2023,RESOLUCION2331.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2331.docx,1,Resoluciones
RESOLUCIÓN N° 2332,PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA PRIMERA QUINCENA DE JUNIO DE 2023,23/05/2023,RESOLUCION2332.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2332.docx,2,Resoluciones
RESOLUCIÓN N° 2334,DESIGNACIÓN DE DIRECTORA GENERAL,24/05/2023,RESOLUCIONN°2334.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCIONN°2334.docx,2,Resoluciones
RESOLUCIÓN N° 2333,HORARIO DE LA JORNADA LABORAL,24/05/2023,RESOLUCIONN°2333.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCIONN°2333.docx,1,Resoluciones
DICTAMEN N° 006-2023,"RECLAMO INTERPUESTO POR EL SEÑOR GUSTAVO LEOPOLDO ÁVILA BUSTAMANTE, REPRESENTANTE LEGAL Y GERENTE GENERAL DE LA EMPRESA LABORATORIOS ALFA S.A., CONTRA EL ESTADO PLURINACIONAL DE BOLIVIA POR PRESUNTO INCUMPLIMIENTO DE LOS ARTÍCULOS 165, 166 Y 167 DE LA DECISIÓN 486, Y DE LOS ARTÍCULOS 4, 35 Y 36 DEL TRATADO DE CREACIÓN DEL TRIBUNAL DE JUSTICIA DE LA COMUNIDAD ANDINA Y LA INTERPRETACIÓN PREJUDICIAL 441-IP-2018.

",6/06/2023,DICTAMENN°006_2023.docx,https://www.comunidadandina.org/DocOficialesFiles/Dictamenes/DICTAMENN°006_2023.docx,35,Dictámenes
RESOLUCIÓN N° 2336,PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA SEGUNDA QUINCENA DE JUNIO DE 2023.,8/06/2023,RESOLUCIONN°2336.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCIONN°2336.docx,2,Resoluciones
RESOLUCIÓN N° 2335,"MODIFICACIÓN DE LA RESOLUCIÓN N° 1370 FORMATOS PARA LA NOTIFICACIÓN SANITARIA OBLIGATORIA (NSO) DE PRODUCTOS DE HIGIENE DOMÉSTICA, Y ABSORBENTES DE HIGIENE PERSONAL, SU RENOVACIÓN, RECONOCIMIENTO Y CAMBIOS; Y LA ESTRUCTURA CORRESPONDIENTE DEL CÓDIGO DE IDENTIFICACIÓN NSO",8/06/2023,RESOLUCIONN°2335.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCIONN°2335.docx,7,Resoluciones
RESOLUCIÓN N° 2337,"REGISTRO EN LA LISTA ANDINA SATELITAL DEL SATÉLITE INMARSAT 6-F2, PERTENECIENTE A LA EMPRESA INMARSAT GLOBAL LIMITED, EN LA POSICIÓN ORBITAL 28° OESTE.",14/06/2023,RESOLUCIONN°2337.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCIONN°2337.docx,3,Resoluciones
DECISIÓN N° 915,OTORGAMIENTO DE ESTATUS DE OBSERVADOR DE LA COMUNIDAD ANDINA A LA REPÚBLICA HELÉNICA,15/06/2023,DECISION915.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DECISION915.doc,2,Decisiones
RESOLUCIÓN N° 2338,PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA PRIMERA QUINCENA DE JULIO DE 2023,23/06/2023,RESOLUCIONN°2338.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCIONN°2338.docx,2,Resoluciones
RESOLUCIÓN N° 2339,REGLAMENTO INTERNO DEL COMITÉ ANDINO DE ASUNTOS CULTURALES,28/06/2023,RESOLUCIONN°2339.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCIONN°2339.docx,7,Resoluciones
RESOLUCIÓN N° 2341,ENCARGATURA TEMPORAL DE LA SECRETARÍA GENERAL,7/07/2023,RESOLUCIONN°2341.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCIONN°2341.docx,1,Resoluciones
RESOLUCIÓN N° 2340,ACTUALIZACIÓN DE LOS DOCUMENTOS DE VIAJE RECONOCIDOS POR LA DECISIÓN 503,7/07/2023,RESOLUCIONN°2340.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCIONN°2340.docx,2,Resoluciones
RESOLUCIÓN N° 2342,PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA SEGUNDA QUINCENA DE JULIO DE 2023,11/07/2023,RESOLUCIONN°2342.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCIONN°2342.docx,2,Resoluciones
DICTAMEN N° 008-2023,"RECLAMO INTERPUESTO POR INDUSTRIAS ELECTRO QUÍMICAS S.A. – IEQSA CONTRA LA REPÚBLICA DEL PERÚ: PODER JUDICIAL, SEXTA SALA ESPECIALIZADA EN LO CONTENCIOSO ADMINISTRATIVO SUBESPECIALIDAD EN TEMAS TRIBUTARIOS Y ADUANEROS DE LA CORTE SUPERIOR DE JUSTICIA DE LIMA",12/07/2023,DICTAMENN°008_2023.docx,https://www.comunidadandina.org/DocOficialesFiles/Dictamenes/DICTAMENN°008_2023.docx,45,Dictámenes
DICTAMEN N° 007-2023,"RECLAMO DE INCUMPLIMIENTO INTERPUESTO POR EL SEÑOR MIGUEL ÁNGEL PUENTE ASQUET, DIRECTOR EJECUTIVO Y REPRESENTANTE LEGAL DEL INSTITUTO ECUATORIANO DEL CEMENTO Y EL HORMIGÓN - INECYC EN CONTRA DE LA REPÚBLICA DE COLOMBIA POR EL PRESUNTO INCUMPLIMIENTO FLAGRANTE DE LOS ARTÍCULOS 72 Y 77 DEL ACUERDO DE CARTAGENA Y DEL ARTÍCULO 4 DEL TRATADO DE CREACIÓN DEL TRIBUNAL DE JUSTICIA DE LA COMUNIDAD ANDINA.

",12/07/2023,DICTAMENN°007_2023.docx,https://www.comunidadandina.org/DocOficialesFiles/Dictamenes/DICTAMENN°007_2023.docx,28,Dictámenes
RESOLUCIÓN N° 2343,ENCARGATURA TEMPORAL DE LA SECRETARÍA GENERAL,12/07/2023,RESOLUCIONN°2343.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCIONN°2343.docx,1,Resoluciones
RESOLUCIÓN N° 2344,PLAN OPERATIVO ANUAL (POA) 2023 DEL PROGRAMA ESTADÍSTICO COMUNITARIO 2018-2022 EXTENDIDO HASTA 2025,13/07/2023,RESOLUCIONN°2344.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCIONN°2344.docx,7,Resoluciones
DICTAMEN N° 009-2023,"RECLAMO INTERPUESTO POR LOS SEÑORES MIGUEL ALEXIS FRANCO VILLAVICENCIO Y LUIS JOSÉ DIEZ CANSECO NÚÑEZ EN NOMBRE Y REPRESENTACIÓN DE ZINC INDUSTRIAS NACIONALES S.A. – ZINSA CONTRA LA REPÚBLICA DE PERÚ: PODER JUDICIAL, QUINTA SALA DE DERECHO CONSTITUCIONAL Y SOCIAL TRANSITORIA DE LA CORTE SUPREMA DE JUSTICIA DE LA REPÚBLICA",24/07/2023,DICTAMEN009_2023.docx,https://www.comunidadandina.org/DocOficialesFiles/Dictamenes/DICTAMEN009_2023.docx,46,Dictámenes
RESOLUCIÓN N° 2345,"PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA PRIMERA QUINCENA DE AGOSTO DE 2023.

",24/07/2023,RESOLUCIONN°2345.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCIONN°2345.docx,2,Resoluciones
DICTAMEN N° 010-2023,"RECLAMO INTERPUESTO POR GASESOSAS COLOMBIANAS S.A.S., GASEOSAS LUX S.A.S. Y NUTIMENTI DE COLOMBIA S.A.S. EN CONTRA DE LA REPÚBLICA DE COLOMBIA (MINISTERIO DE SALUD Y PROTECCIÓN SOCIAL), POR PRESUNTO INCUMPLIMIENTO DE LOS ARTÍCULOS 5, 6 Y 8 DE LA DECISIÓN ANDINA 827",25/07/2023,DICTAMENN°010_2023.docx,https://www.comunidadandina.org/DocOficialesFiles/Dictamenes/DICTAMENN°010_2023.docx,26,Dictámenes
DECISIÓN N° 917,ELECCIÓN DEL SECRETARIO GENERAL DE LA COMUNIDAD ANDINA,4/08/2023,DECISION917.docx,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DECISION917.docx,2,Decisiones
DECISIÓN N° 916,"OTORGAMIENTO DE ESTATUS DE OBSERVADOR DE LA COMUNIDAD ANDINA A LA REPÚBLICA DE PANAMÁ
",4/08/2023,DECISION916.docx,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DECISION916.docx,2,Decisiones
RESOLUCIÓN N° 2346,RESUELVE INADMITIR EL RECLAMO INTERPUESTO POR LA EMPRESA USA PER CARS LOGISTIC CONTRA LA REPÚBLICA DEL PERÚ POR PRESUNTO INCUMPLIMIENTO DE NORMAS COMUNITARIAS,8/08/2023,RESOLUCION2346.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2346.docx,3,Resoluciones
RESOLUCIÓN N° 2348,PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA SEGUNDA QUINCENA DE AGOSTO DE 2023.,9/08/2023,RESOLUCION2348.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2348.docx,2,Resoluciones
RESOLUCIÓN N° 2347,"REGISTRO EN LA LISTA ANDINA SATELITAL DEL SATÉLITE ANDESAT-1, PERTENECIENTE A LA EMPRESA ASTRANIS UK LIMITED, EN LA POSICIÓN ORBITAL 120.9° OESTE.",9/08/2023,RESOLUCION2347.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2347.docx,3,Resoluciones
RESOLUCIÓN N° 2349,RESTRICCIÓN DE LOS INGREDIENTES NONILFENOL (NP) Y ETOXILADOS DE NONILFENOL (NPE) EN LOS PRODUCTOS DE HIGIENE DOMÉSTICA,14/08/2023,RESOLUCIONN°2349.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCIONN°2349.docx,2,Resoluciones
RESOLUCIÓN N° 2352,ACTUALIZACIÓN DE LA RESOLUCIÓN 088 DE LA JUNAC SOBRE REQUISITOS ESPECÍFICOS DE ORIGEN,15/08/2023,RESOLUCIONN°2352.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCIONN°2352.docx,5,Resoluciones
RESOLUCIÓN N° 2351,ACTUALIZACIÓN DE LA RESOLUCIÓN 056 DE LA JUNAC SOBRE REQUISITOS ESPECÍFICOS DE ORIGEN.,15/08/2023,RESOLUCIONN°2351.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCIONN°2351.docx,8,Resoluciones
RESOLUCIÓN N° 2350,ACTUALIZACIÓN DE LA RESOLUCIÓN 001 DE LA JUNAC SOBRE REQUISITOS ESPECÍFICOS DE ORIGEN.,15/08/2023,RESOLUCIONN°2350.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCIONN°2350.docx,9,Resoluciones
RESOLUCIÓN N° 2353,"ACTUALIZACIÓN DE LA RESOLUCIÓN 089 DE LA JUNAC SOBRE REQUISITOS ESPECÍFICOS DE ORIGEN. 

",16/08/2023,RESOLUCIONN°2353.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCIONN°2353.docx,5,Resoluciones
RESOLUCIÓN N° 2354,PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA PRIMERA QUINCENA DE SEPTIEMBRE DE 2023.,23/08/2023,RESOLUCIONN°2354.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCIONN°2354.docx,2,Resoluciones
RESOLUCIÓN N° 2356,ENCARGATURA TEMPORAL DE LA SECRETARÍA GENERAL,8/09/2023,RESOLUCIONN°2356.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCIONN°2356.docx,1,Resoluciones
RESOLUCIÓN N° 2355,PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA SEGUNDA QUINCENA DE SEPTIEMBRE DE 2023,8/09/2023,RESOLUCIONN°2355.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCIONN°2355.docx,2,Resoluciones
RESOLUCIÓN N° 2357,RESUELVE INADMITIR EL RECLAMO INTERPUESTO POR LA EMPRESA USA PER CARS LOGISTIC S.R.L. CONTRA LA REPÚBLICA DEL PERÚ POR PRESUNTO INCUMPLIMIENTO DE NORMAS COMUNITARIAS.,21/09/2023,RESOLUCION2357.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2357.docx,4,Resoluciones
RESOLUCIÓN N° 2358,"PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA PRIMERA QUINCENA DE OCTUBRE DE 2023.

",25/09/2023,REOLUCIONN°2358.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/REOLUCIONN°2358.docx,2,Resoluciones
RESOLUCIÓN N° 2359,PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA SEGUNDA QUINCENA DE OCTUBRE DE 2023.,10/10/2023,RESOLUCIONN°2359.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCIONN°2359.docx,2,Resoluciones
RESOLUCION N° 2361,ESTRUCTURA ORGÁNICO-FUNCIONAL DE LA SECRETARÍA GENERAL DE LA COMUNIDAD ANDINA,19/10/2023,RESOLUCIONN°2361.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCIONN°2361.docx,3,Resoluciones
RESOLUCIÓN N° 2360,"RESUELVE INADMITIR EL RECLAMO INTERPUESTO POR EL SEÑOR EFRAÍN ARMANDO LÓPEZ AMARÍS, EN CONTRA DE LA REPÚBLICA DE COLOMBIA (INSTITUTO NACIONAL DE VIGILANCIA MEDICAMENTOS Y ALIMENTOS INVIMA) POR PRESUNTO INCUMPLIMIENTO DE LA DECISIÓN 833 – ARMONIZACIÓN DE LEGISLACIONES EN MATERIA DE PRODUCTOS COSMÉTICOS",19/10/2023,RESOLUCIONN°2360.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCIONN°2360.docx,5,Resoluciones
RESOLUCION N° 2362,PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA PRIMERA QUINCENA DE NOVIEMBRE DE 2023,20/10/2023,RESOLUCION2362.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2362.docx,2,Resoluciones
DECISIÓN N° 918,"EXTENSIÓN DEL PLAZO QUE FACULTA A LOS PAÍSES MIEMBROS A SUSPENDER TEMPORALMENTE LA APLICACIÓN DE LA DECISIÓN 483, SOBRE NORMAS PARA EL REGISTRO, CONTROL, COMERCIALIZACIÓN Y USO DE PRODUCTOS VETERINARIOS",27/10/2023,DECISION918.docx,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DECISION918.docx,3,Decisiones
RESOLUCION N° 2363,PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA SEGUNDA QUINCENA DE NOVIEMBRE 2023,8/11/2023,RESOLUCION2363.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2363.docx,2,Resoluciones
RESOLUCIÓN N° 2364,ENCARGO TEMPORAL DE LA SECRETARÍA GENERAL,17/11/2023,RESOLUCION2364.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2364.docx,1,Resoluciones
