Nomenclatura,Título,Fecha de publicación,Documento,URL Documento,Cantidad de páginas,Tipo documento
DECISIÓN N° 474,REVISIÓN DE LA LISTA DE PRODUCTOS SUJETOS A LA APLICACIÓN DE LOS ARTÍCULOS 102 Y 103 DEL ACUERDO DE CARTAGENA EN EL MARCO DE LA PROFUNDIZACIÓN DEL PROCESO DE INTEGRACIÓN.,4/02/2000,dec474.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/dec474.doc,7,Decisiones
RESOLUCIÓN N° 351,POR LA CUAL SE RESUELVE EL RECURSO DE RECONSIDERACIÓN INTERPUESTO POR LA REPÚBLICA DE BOLIVIA CONTRA LA RESOLUCIÓN 319 QUE CONTIENE EL DICTAMEN 50-99 DE INCUMPLIMIENTO RESPECTO DE OBLIGACIONES DERIVADAS DE LA RESOLUCIÓN 431 DE LA JUNTA DEL ACUERDO DE CARTAGENA.,7/02/2000,RESo351.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo351.doc,3,Resoluciones
RESOLUCIÓN N° 350,POR LA CUAL SE RESUELVE EL RECURSO DE RECONSIDERACIÓN PRESENTADO POR EL GOBIERNO DE COLOMBIA CONTRA LA RESOLUCIÓN 304 DE LA SECRETARÍA GENERAL QUE CONTIENE EL DICTAMEN 45-99 DE INCUMPLIMIENTO POR IMPORTACIÓN DE VEHÍCULOS USADOS.,7/02/2000,RESo350.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo350.doc,5,Resoluciones
RESOLUCIÓN N° 349,"POR LA CUAL SE RESUELVE EL RECURSO DE RECONSIDERACIÓN PRESENTADO POR EL GOBIERNO DE ECUADOR CONTRA LA RESOLUCIÓN 318 DE LA SECRETARÍA GENERAL DE LA COMUNIDAD ANDINA, QUE CONTIENE EL DICTAMEN 49-99 DE INCUMPLIMIENTO.",7/02/2000,RESo349.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo349.doc,7,Resoluciones
RESOLUCIÓN N° 348,DICTAMEN 03-2000 DE CUMPLIMIENTO POR PARTE DEL GOBIERNO DE ECUADOR RESPECTO A LA APLICACIÓN DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS AL PERÚ.,7/02/2000,RESo348.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo348.doc,3,Resoluciones
RESOLUCIÓN N° 347,DICTAMEN 02-2000 DE CUMPLIMIENTO POR PARTE DEL GOBIERNO DE VENEZUELA RESPECTO A LA APLICACIÓN DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS AL PERÚ.,7/02/2000,RESo347.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo347.doc,3,Resoluciones
RESOLUCIÓN N° 346,DICTAMEN 01-2000 DE CUMPLIMIENTO POR PARTE DEL GOBIERNO DE COLOMBIA RESPECTO A LA APLICACIÓN DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS AL PERÚ.,7/02/2000,RESo346.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo346.doc,3,Resoluciones
RESOLUCIÓN N° 345,POR LA CUAL SE RESUELVE EL RECURSO DE RECONSIDERACIÓN PRESENTADO POR EL GOBIERNO DEL PERÚ CONTRA LA RESOLUCIÓN 283 DE LA SECRETARÍA GENERAL QUE CONTIENE EL DICTAMEN 34-99 DE INCUMPLIMIENTO.,7/02/2000,RESo345.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo345.doc,7,Resoluciones
RESOLUCIÓN N° 344,CALENDARIO DE DÍAS HÁBILES DE LA SECRETARÍA GENERAL PARA EL AÑO 2000.,7/02/2000,RESo344.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo344.doc,3,Resoluciones
RESOLUCIÓN N° 343,"SOLICITUD DE LA EMPRESA SÍNTESIS QUÍMICA S.A. (SINQUISA) DEL PERÚ, PARA LA APLICACIÓN DE MEDIDAS CORRECTIVAS INMEDIATAS A LAS IMPORTACIONES DE COLOMBIA, SUPUESTAMENTE SUBSIDIADAS, DE AMPICILINA TRIHIDRATO ORAL (COMPRENDIDA EN LA SUBPARTIDA NANDINA 2941.10.10), AMOXICILINA TRIHIDRATO ORAL (COMPRENDIDA EN LA SUBPARTIDA NANDINA 2941.10.20) Y DICLOXACILINA SÓDICA (COMPRENDIDA EN LA SUBPARTIDA NANDINA 2941.10.10), ORIGINARIOS O PROVENIENTES DE LA INDIA.",7/02/2000,RESo343.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo343.doc,3,Resoluciones
RESOLUCIÓN N° 357,CALIFICACIÓN DE LA MEDIDA ADOPTADA POR EL GOBIERNO DE VENEZUELA PARA LA IMPORTACIÓN DE OLEAGINOSAS EN ESE PAÍS COMO RESTRICCIÓN AL COMERCIO.,9/02/2000,RESo357.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo357.doc,8,Resoluciones
RESOLUCIÓN N° 356,DICTAMEN 08-2000 DE CUMPLIMIENTO POR PARTE DEL GOBIERNO DE ECUADOR EN LA APLICACIÓN DEL DICTAMEN 51-98 CONTENIDO EN LA RESOLUCIÓN 171 DE LA SECRETARÍA GENERAL DE LA COMUNIDAD ANDINA.,9/02/2000,RESo356.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo356.doc,3,Resoluciones
RESOLUCIÓN N° 355,DICTAMEN 07-2000 DE CUMPLIMIENTO POR PARTE DEL GOBIERNO DE COLOMBIA AL LEVANTAR LAS RESTRICCIONES A LA IMPORTACIÓN DE CALZADO.,9/02/2000,RESo355.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo355.doc,3,Resoluciones
RESOLUCIÓN N° 354,"DICTAMEN 06-2000 DE CUMPLIMIENTO POR PARTE DEL GOBIERNO DE VENEZUELA DE LA RESOLUCIÓN 229 DE LA SECRETARÍA GENERAL, RESPECTO A LA APLICACIÓN DE RESTRICCIONES AL COMERCIO DE LECHE PASTEURIZADA ORIGINARIA DE LA SUBREGIÓN.",9/02/2000,RESo354.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo354.doc,3,Resoluciones
RESOLUCIÓN N° 353,DICTAMEN 05-2000 DE CUMPLIMIENTO POR PARTE DEL GOBIERNO DE VENEZUELA REFERENTE AL ARTÍCULO 155 DEL ACUERDO DE CARTAGENA Y AL ARTÍCULO 2 DE LA DECISIÓN 414.,9/02/2000,RESo353.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo353.doc,3,Resoluciones
RESOLUCIÓN N° 352,DICTAMEN 04-2000 DE CUMPLIMIENTO POR PARTE DEL GOBIERNO DE COLOMBIA EN LA APLICACIÓN DE NORMAS SOBRE SANIDAD AGROPECUARIA.,9/02/2000,RESo352.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo352.doc,3,Resoluciones
RESOLUCIÓN N° 358,"DICTAMEN 09-2000 DE INCUMPLIMIENTO POR PARTE DEL GOBIERNO DEL PERÚ EN LA APLICACIÓN DE LA DECISIÓN 344, RÉGIMEN COMÚN SOBRE PROPIEDAD INDUSTRIAL.",11/02/2000,RESo358.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo358.doc,9,Resoluciones
RESOLUCIÓN N° 359,POR LA CUAL SE RESUELVE EL RECURSO DE RECONSIDERACIÓN INTERPUESTO POR LA REPÚBLICA DE VENEZUELA CONTRA LA RESOLUCIÓN 325 QUE CONTIENE EL DICTAMEN 53-99 DE INCUMPLIMIENTO RELATIVO A LA INOBSERVANCIA DE LA RESOLUCIÓN 278 DE LA SECRETARÍA GENERAL.,15/02/2000,RESo359.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo359.doc,5,Resoluciones
RESOLUCIÓN N° 360,DICTAMEN 10-2000 DE INCUMPLIMIENTO POR PARTE DEL GOBIERNO DE COLOMBIA AL LIMITAR UNILATERALMENTE LA APLICACIÓN DE DERECHOS VARIABLES ADICIONALES DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA UN GRUPO DE SUBPARTIDAS ARANCELARIAS.,16/02/2000,RESo360.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo360.doc,7,Resoluciones
RESOLUCIÓN N° 361,"PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA PRIMERA QUINCENA DE MARZO DEL 2000, CORRESPONDIENTES A LA CIRCULAR N° 119 DEL 18 DE FEBRERO DEL 2000.",18/02/2000,RESo361.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo361.doc,3,Resoluciones
RESOLUCIÓN N° 362,POR LA CUAL SE RESUELVE EL RECURSO DE RECONSIDERACIÓN PRESENTADO POR EL GOBIERNO DE COLOMBIA CONTRA LA RESOLUCIÓN 311 DE LA SECRETARÍA GENERAL QUE DECLARÓ COMO GRAVAMEN EL COBRO DE UNA TARIFA IMPLÍCITA A LAS IMPORTACIONES ORIGINARIAS DE LA SUBREGIÓN.,23/02/2000,RESo362.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo362.doc,13,Resoluciones
RESOLUCIÓN N° 364,POR LA CUAL SE RESUELVE EL RECURSO DE RECONSIDERACIÓN PRESENTADO POR EL GOBIERNO DE BOLIVIA CONTRA LA RESOLUCIÓN 317 DE LA SECRETARÍA GENERAL QUE CONTIENE EL DICTAMEN 48-99 DE INCUMPLIMIENTO POR NO OTORGAR PERMISOS DE TRANSPORTE AÉREO NO REGULAR DE CARGA INTERNACIONAL SOLICITADOS POR LA EMPRESA CIELOS DEL PERÚ S.A..,3/03/2000,RESo364.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo364.doc,8,Resoluciones
RESOLUCIÓN N° 363,DICTAMEN DE CUMPLIMIENTO 11-2000 POR PARTE DEL GOBIERNO DE COLOMBIA EN LA APLICACIÓN DE LA DECISIÓN 414.,3/03/2000,RESo363.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo363.doc,3,Resoluciones
RESOLUCIÓN N° 365,"PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA SEGUNDA QUINCENA DE MARZO DEL 2000, CORRESPONDIENTES A LA CIRCULAR N° 120 DEL 6 DE MARZO DEL 2000.",6/03/2000,RESo365.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo365.doc,3,Resoluciones
RESOLUCIÓN N° 366,REQUISITO ESPECÍFICO DE ORIGEN PARA MOTOCICLETAS.,13/03/2000,RESo366.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo366.doc,3,Resoluciones
RESOLUCIÓN N° 370,"DICTAMEN 15-2000 DE CUMPLIMIENTO PARCIAL POR PARTE DEL GOBIERNO DE PERÚ RESPECTO DE OBLIGACIONES DERIVADAS DE LA RESOLUCIÓN 431 DE LA JUNTA DEL ACUERDO DE CARTAGENA, QUE ESTABLECE LOS REQUISITOS FITOSANITARIOS APLICABLES AL COMERCIO DE PRODUCTOS AGRÍCOLAS.",15/03/2000,RESo370.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo370.doc,3,Resoluciones
RESOLUCIÓN N° 369,DICTAMEN 14-2000 DE INCUMPLIMIENTO POR PARTE DEL GOBIERNO DE VENEZUELA DE LA DECISIÓN 430 DE LA COMISIÓN.,15/03/2000,RESo369.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo369.doc,4,Resoluciones
RESOLUCIÓN N° 368,DICTAMEN 13-2000 DE INCUMPLIMIENTO POR PARTE DEL GOBIERNO DEL ECUADOR AL NO APLICAR LOS DERECHOS ANTIDUMPING Y HACER EFECTIVAS LAS GARANTÍAS O FIANZAS DISPUESTAS EN LA RESOLUCIÓN 301 DE LA SECRETARÍA GENERAL DE LA COMUNIDAD ANDINA.,15/03/2000,RESo368.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo368.doc,5,Resoluciones
RESOLUCIÓN N° 367,DICTAMEN 12-2000 DE CUMPLIMIENTO POR PARTE DEL GOBIERNO DE VENEZUELA DE LA DECISIÓN 328 Y LA RESOLUCIÓN 347 AL OTORGAR PERMISOS ZOOSANITARIOS PARA LA IMPORTACIÓN DE LECHE PASTEURIZADA ORIGINARIA DE LA REPÚBLICA DE COLOMBIA.,15/03/2000,RESo367.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo367.doc,3,Resoluciones
RESOLUCIÓN N° 373,"PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA PRIMERA QUINCENA DE ABRIL DEL 2000, CORRESPONDIENTES A LA CIRCULAR N° 121 DEL 20 DE MARZO DEL 2000.",20/03/2000,RESo373.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo373.doc,3,Resoluciones
RESOLUCIÓN N° 372,"SOLICITUD DE COLOMBIA PARA DECLARAR COMO RESTRICCIÓN LA MEDIDA ADOPTADA POR VENEZUELA SOBRE LA IMPORTACIÓN DE AZÚCAR, LECHE, MAÍZ AMARILLO Y OTROS PRODUCTOS.",20/03/2000,RESo372.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo372.doc,3,Resoluciones
RESOLUCIÓN N° 371,CALIFICACIÓN DE LA MEDIDA ADOPTADA POR EL GOBIERNO DE ECUADOR PARA LA IMPORTACIÓN DE HARINA DE SOYA DE ORIGEN SUBREGIONAL COMO RESTRICCIÓN AL COMERCIO.,20/03/2000,RESo371.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo371.doc,6,Resoluciones
RESOLUCIÓN N° 375,POR LA CUAL SE RESUELVE EL RECURSO DE RECONSIDERACIÓN PRESENTADO POR EL GOBIERNO DE BOLIVIA CONTRA LA RESOLUCIÓN 331 DE LA SECRETARÍA GENERAL QUE CONTIENE EL DICTAMEN 55-99 DE INCUMPLIMIENTO POR EXIGIR LA CONSULARIZACIÓN DE LOS CERTIFICADOS SANITARIOS PARA EL COMERCIO AGROPECUARIO DE LOS PRODUCTOS PROVENIENTES DE LOS DEMÁS PAÍSES MIEMBROS DE LA COMUNIDAD ANDINA.,21/03/2000,RESo375.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo375.doc,3,Resoluciones
RESOLUCIÓN N° 374,RECURSO DE RECONSIDERACIÓN PRESENTADO POR EL GOBIERNO DE COLOMBIA CONTRA LA RESOLUCIÓN 338 DE LA SECRETARÍA GENERAL.,21/03/2000,RESo374.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo374.doc,4,Resoluciones
RESOLUCIÓN N° 376,CREACIÓN DE UN GRUPO AD HOC QUE RECOMIENDE UNA ESTRATEGIA PARA LA CONSOLIDACIÓN DEL MERCADO AMPLIADO SUBREGIONAL Y EL MEJORAMIENTO DE LA COMPETITIVIDAD DE LA CADENA DEL AZÚCAR EN LA COMUNIDAD ANDINA.,22/03/2000,RESo376.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo376.doc,5,Resoluciones
RESOLUCIÓN N° 378,PRONUNCIAMIENTO SOBRE CUMPLIMIENTO DE NORMAS DE ORIGEN EN EL CASO DE UNA EXPORTACIÓN DE CALZADO DEL ECUADOR.,27/03/2000,RESo378.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo378.doc,4,Resoluciones
RESOLUCIÓN N° 377,RECURSO DE RECONSIDERACIÓN INTERPUESTO CONTRA LA RESOLUCIÓN 337 DE LA SECRETARÍA GENERAL.,27/03/2000,RESo377.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo377.doc,4,Resoluciones
RESOLUCIÓN N° 379,REVOCATORIA DE OFICIO DE LA RESOLUCIÓN 346 DE LA SECRETARÍA GENERAL QUE CONTIENE EL DICTAMEN 01-2000 DE CUMPLIMIENTO DE PARTE DE LA REPUBLICA DE COLOMBIA EN LA APLICACIÓN DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS A LA REPÚBLICA DE PERÚ.,28/03/2000,RESo379.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo379.doc,4,Resoluciones
RESOLUCIÓN N° 380,RECURSO DE RECONSIDERACIÓN PRESENTADO POR EL GOBIERNO DE VENEZUELA CONTRA LA RESOLUCIÓN 357 DE LA SECRETARÍA GENERAL,30/03/2000,RESo380.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo380.doc,3,Resoluciones
RESOLUCIÓN N° 382,"PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA SEGUNDA QUINCENA DE ABRIL DEL 2000, CORRESPONDIENTES A LA CIRCULAR N° 122 DEL 3 DE ABRIL DEL 2000.",3/04/2000,RESo382.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo382.doc,3,Resoluciones
RESOLUCIÓN N° 381,PRONUNCIAMIENTO SOBRE CUMPLIMIENTO DEL REQUISITO ESPECÍFICO DE ORIGEN ESTABLECIDO POR LA RESOLUCIÓN  306 PARA LAS PELÍCULAS DE POLIPROPILENO BIORIENTADO DE LA SUBPARTIDA NANDINA 3920.20.00.,3/04/2000,RESo381.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo381.doc,6,Resoluciones
RESOLUCIÓN N° 383,"PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA PRIMERA QUINCENA DE MAYO DEL 2000, CORRESPONDIENTES A LA CIRCULAR N° 123 DEL 17 DE ABRIL DEL 2000.",17/04/2000,RESo383.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo383.doc,3,Resoluciones
RESOLUCIÓN N° 384,ACTUALIZACION DE LA NOMINA DE BIENES NO PRODUCIDOS EN LA SUBREGION PARA EFECTOS DE LA APLICACIÓN DEL ARTICULO 94 DEL ACUERDO DE CARTAGENA,18/04/2000,RESo384.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo384.doc,5,Resoluciones
RESOLUCIÓN N° 385,"APLICACIÓN DE MEDIDAS POR PARTE DEL GOBIERNO DE VENEZUELA A LAS IMPORTACIONES DE AZUCAR CLASIFICADO EN LAS SUBPARTIDAS NANDINA 1701.11.90, 1701.91.00 Y 1701.99.00, ORIGINARIAS DE BOLIVIA Y ECUADOR, DE ACUERDO A LO ESTABLECIDO EN EL ARTICULO 110 DEL ACUERDO DE CARTAGENA.",25/04/2000,RESo385.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo385.doc,4,Resoluciones
DECISIÓN N° 476,SEGUIMIENTO DE LA POLITICA EXTERIOR COMUN,2/05/2000,dec476.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/dec476.doc,2,Decisiones
RESOLUCIÓN N° 387,DICTAMEN 16-2000 DE INCUMPLIMIENTO POR PARTE DEL GOBIERNO DE COLOMBIA DE LAS RESOLUCIONES 311 Y 362 DE LA SECRETARÍA GENERAL QUE CALIFICAN COMO GRAVAMEN EL COBRO DEL IVA IMPLÍCITO A LAS IMPORTACIONES DE ORIGEN SUBREGIONAL.,3/05/2000,reso387.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/reso387.doc,4,Resoluciones
RESOLUCIÓN N° 386,"PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA SEGUNDA QUINCENA DE MAYO DE 2000, CORRESPONDIENTES A LA CIRCULAR  N° 124 DEL 03 DE MAYO DE 2000",3/05/2000,RESo386.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo386.doc,3,Resoluciones
RESOLUCIÓN N° 389,"POR LA CUAL SE DECLARA LA IMPROCEDENCIA DE LA SOLICITUD DE INICIO DE INVESTIGACIÓN, POR SUPUESTAS DISTORSIONES EN LA COMPETENCIA GENERADAS POR PRÁCTICAS RESTRICTIVAS A LA LIBRE COMPETENCIA, INTERPUESTA POR EL GOBIERNO DE BOLIVIA",8/05/2000,reso389.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/reso389.doc,5,Resoluciones
RESOLUCIÓN N° 388,"DICTAMEN 17-2000 DE INCUMPLIMIENTO POR PARTE DE LA REPÚBLICA BOLIVARIANA DE VENEZUELA, AL APLICAR UN SISTEMA DE CONTINGENTES O CUOTAS Y LICENCIAS DE IMPORTACIÓN AL AZÚCAR ORIGINARIO DE PAÍSES MIEMBROS",8/05/2000,reso388.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/reso388.doc,13,Resoluciones
RESOLUCIÓN N° 390,"EXAMEN SUMARIO AL AMPARO DEL ARTÍCULO 78 DE LA DECISIÓN 456, RESPECTO DE LA APLICACIÓN DE DERECHOS ANTIDUMPING AUTORIZADOS MEDIANTE RESOLUCIÓN 473 DE LA JUNTA DEL ACUERDO DE CARTAGENA, A LAS IMPORTACIONES ECUATORIANAS DE TAPAS CORONA (NANDINA 8309.10.00), PRODUCIDAS POR LAS EMPRESAS TAPÓN CORONA DE COLOMBIA S.A. Y TAPAS LA LIBERTAD S.A.",10/05/2000,reso390.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/reso390.doc,5,Resoluciones
RESOLUCIÓN N° 391,DICTAMEN 18-2000 DE INCUMPLIMIENTO POR PARTE DEL GOBIERNO DE COLOMBIA POR LA APLICACIÓN DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS AL PERÚ,15/05/2000,reso391.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/reso391.doc,13,Resoluciones
RESOLUCIÓN N° 392,"PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA PRIMERA QUINCENA DE JUNIO DEL 2000, CORRESPONDIENTES A LA CIRCULAR N° 125 DEL 18 DE MAYO DEL 2000",18/05/2000,reso392.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/reso392.doc,3,Resoluciones
RESOLUCIÓN N° 396,DICTAMEN 22-2000 DE INCUMPLIMIENTO POR PARTE DEL GOBIERNO DE COLOMBIA AL NO RETIRAR UN NÚMERO DE SUBPARTIDAS EQUIVALENTE AL 40% DE LAS QUE HICIERON PARTE DE SU LISTA DE EXCEPCIONES AL ARANCEL EXTERNO COMÚN VIGENTE,2/06/2000,reso396.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/reso396.doc,4,Resoluciones
RESOLUCIÓN N° 395,DICTAMEN 21-2000 DE INCUMPLIMIENTO POR PARTE DEL GOBIERNO DE ECUADOR AL NO RETIRAR UN NÚMERO DE SUBPARTIDAS EQUIVALENTE AL 40% DE SU LISTA DE EXCEPCIONES AL ARANCEL EXTERNO COMÚN VIGENTE,2/06/2000,reso395.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/reso395.doc,3,Resoluciones
RESOLUCIÓN N° 394,"DICTAMEN 20-2000 DE INCUMPLIMIENTO POR PARTE DEL GOBIERNO DE VENEZUELA AL NO HABER REMITIDO A LA SECRETARÍA GENERAL LA NORMA INTERNA QUE ADAPTA LOS ARANCELES NACIONALES DE ACUERDO CON LA DECISIÓN 370, PARA LAS SUBPARTIDAS NANDINA QUE INFORMÓ HABER RETIRADO DE LA LISTA DE EXCEPCIONES AL ARANCEL EXTERNO COMÚN VIGENTE",2/06/2000,reso394.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/reso394.doc,4,Resoluciones
RESOLUCIÓN N° 393,"DICTAMEN 19-2000 DE INCUMPLIMIENTO POR PARTE DEL GOBIERNO DEL PERÚ EN LA APLICACIÓN DE LA DECISIÓN 344, RÉGIMEN COMÚN SOBRE PROPIEDAD INDUSTRIAL",2/06/2000,reso393.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/reso393.doc,7,Resoluciones
