Nomenclatura,Título,Fecha de publicación,Documento,URL Documento,Cantidad de páginas,Tipo documento
RESOLUCIÓN N° 1333,"ADICIONES A LA RESOLUCIÓN 797 – CRITERIOS DE HOMOLOGACIÓN DE LA CODIFICACIÓN EN MATERIA DE COSMÉTICOS. FORMATOS PARA LA NOTIFICACIÓN SANITARIA OBLIGATORIA (NSO) DE PRODUCTOS COSMÉTICOS, SU RENOVACIÓN, RECONOCIMIENTO Y CAMBIOS",30/06/2010,RESo1333.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo1333.doc,16,Resoluciones
DECISIÓN N° 738,DEROGATORIA DE LA DECISION 667,1/07/2010,DEC738.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC738.doc,1,Decisiones
RESOLUCIÓN N° 1334,DEFINICIÓN DEL MOMENTO DE REGISTRO DE LAS ESTADÍSTICAS DE COMERCIO EXTERIOR,6/07/2010,RESo1334.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo1334.doc,3,Resoluciones
RESOLUCIÓN N° 1335,"PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA SEGUNDA QUINCENA DE JULIO DE 2010, CORRESPONDIENTES A LA CIRCULAR N° 368 DEL 6 DE JULIO DE 2010",7/07/2010,RESo1335.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo1335.doc,3,Resoluciones
DECISIÓN N° 743,"ENMIENDA DE ACUERDO DE DONACIÓN TF050552, REFRENDADO MEDIANTE DECISIÓN 727 DEL CONSEJO ANDINO DE MINISTROS DE RELACIONES EXTERIORES",22/07/2010,DEC743.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC743.doc,2,Decisiones
DECISIÓN N° 742,PROGRAMA ANDINO PARA GARANTIZAR LA SEGURIDAD Y SOBERANÍA ALIMENTARIA Y NUTRICIONAL – SSAN,22/07/2010,DEC742.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC742.doc,29,Decisiones
DECISIÓN N° 741 (Versión en Inglés),OBSERVERS TO THE ANDEAN COMMUNITY,22/07/2010,DEC741 (Versión en inglés).doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC741 (Versión en inglés).doc,2,Decisiones
DECISIÓN N° 741,OBSERVADORES DE LA COMUNIDAD ANDINA,22/07/2010,DEC741.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC741.doc,2,Decisiones
DECISIÓN N° 740,SUSCRIPCIÓN DE PROYECTOS DE COOPERACIÓN TÉCNICA APROBADOS MEDIANTE LAS DECISIONES 733 Y 734 DE LA COMISIÓN DE LA COMUNIDAD ANDINA,22/07/2010,DEC740.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC740.doc,1,Decisiones
DECISIÓN N° 739,SERVICIOS DE COMUNICACIÓN PARA LA DIFUSIÓN DE LA INTEGRACIÓN ANDINA,22/07/2010,DEC739.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC739.doc,3,Decisiones
RESOLUCIÓN N° 1337,"PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA PRIMERA QUINCENA DE AGOSTO DE 2010, CORRESPONDIENTES A LA CIRCULAR N° 369 DEL 20 DE JULIO DE 2010",22/07/2010,RESo1337.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo1337.doc,3,Resoluciones
RESOLUCIÓN N° 1336,MODIFICACIÓN DE LA RESOLUCIÓN 1012 DE LA SECRETARÍA GENERAL DE LA COMUNIDAD ANDINA,22/07/2010,RESo1336.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo1336.doc,4,Resoluciones
RESOLUCIÓN N° 1338,REGISTRO EN LA LISTA ANDINA SATELITAL AL AMPARO DEL ARTÍCULO 4 DE LA DECISIÓN 707 “REGISTRO ANDINO PARA LA AUTORIZACIÓN DE SATÉLITES CON COBERTURA SOBRE TERRITORIO DE LOS PAÍSES MIEMBROS DE LA COMUNIDAD ANDINA”,26/07/2010,RESo1338.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo1338.doc,4,Resoluciones
RESOLUCIÓN N° 1340,ACTUALIZACIÓN DE LA NÓMINA DE PRODUCCIÓN EXCLUSIVA DEL PERÚ,4/08/2010,RESo1340.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo1340.doc,3,Resoluciones
RESOLUCIÓN N° 1339,NORMA SANITARIA ANDINA PARA EL COMERCIO Y LA MOVILIZACIÓN INTRASUBREGIONAL Y CON TERCEROS PAÍSES DE OVINOS Y CAPRINOS DOMÉSTICOS Y SUS PRODUCTOS,4/08/2010,RESo1339.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo1339.doc,42,Resoluciones
RESOLUCIÓN N° 1341,MANUAL DE ELABORACIÓN DE INDICADORES DEL MERCADO LABORAL PROVENIENTES DE ENCUESTAS A HOGARES Y SUS DISPOSICIONES TÉCNICAS PARA LA TRANSMISIÓN DE DATOS ESTADÍSTICOS,5/08/2010,RESo1341.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo1341.doc,54,Resoluciones
RESOLUCIÓN N° 1345,"PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA SEGUNDA QUINCENA DE AGOSTO DE 2010, CORRESPONDIENTES A LA CIRCULAR N° 370 DEL 4 DE AGOSTO DE 2010",6/08/2010,RESo1345.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo1345.doc,3,Resoluciones
RESOLUCIÓN N° 1344,"AUTORIZACIÓN A LA REPÚBLICA DE COLOMBIA PARA LA SUSPENSIÓN TEMPORAL DEL INGRESO DE ANIMALES Y SUS PRODUCTOS DE RIESGO QUE SEAN CAPACES DE TRANSMITIR O VEHICULIZAR EL VIRUS DE LA FIEBRE AFTOSA, PROCEDENTES DE LA REPÚBLICA DEL ECUADOR",6/08/2010,RESo1344.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo1344.doc,5,Resoluciones
RESOLUCIÓN N° 1343,CRITERIOS VINCULANTES DE CLASIFICACIÓN ARANCELARIA EN LA NOMENCLATURA COMÚN - NANDINA DE CONCENTRADOS DE SABOR Y SALES ACIDULANTES Y EDULCORANTES,6/08/2010,RESo1343.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo1343.doc,5,Resoluciones
RESOLUCIÓN N° 1342,CRITERIO VINCULANTE DE CLASIFICACIÓN ARANCELARIA EN LA NOMENCLATURA COMÚN - NANDINA DEL PRODUCTO DENOMINADO “SUAVITEL”,6/08/2010,RESo1342.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo1342.doc,5,Resoluciones
RESOLUCIÓN N° 1346,AMPLIACIÓN DE PLAZO POR EL CUAL SE AUTORIZAN FRANQUICIAS ARANCELARIAS AL AMPARO DE LAS RESOLUCIONES 880 Y 969,12/08/2010,RESo1346.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo1346.doc,14,Resoluciones
RESOLUCIÓN N° 1348,"PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA PRIMERA QUINCENA DE SETIEMBRE DE 2010, CORRESPONDIENTES A LA CIRCULAR N° 371 DEL 18 DE AGOSTO DE 2010",19/08/2010,RESo1348.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo1348.doc,3,Resoluciones
RESOLUCIÓN N° 1347,ACTUALIZACIÓN DE LA NÓMINA DE BIENES NO PRODUCIDOS EN LA SUBREGIÓN,19/08/2010,RESo1347.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo1347.doc,3,Resoluciones
RESOLUCIÓN N° 1349,"AUTORIZACIÓN A LA REPÚBLICA DE COLOMBIA PARA LA SUSPENSIÓN TEMPORAL DEL INGRESO DE ANIMALES Y SUS PRODUCTOS DE RIESGO QUE SEAN CAPACES DE TRANSMITIR O VEHICULIZAR EL VIRUS DE LA FIEBRE AFTOSA, PROCEDENTES DE LA REPÚBLICA BOLIVARIANA DE VENEZUELA",23/08/2010,RESo1349.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo1349.doc,4,Resoluciones
