Nomenclatura,Título,Fecha de publicación,Documento,URL Documento,Cantidad de páginas,Tipo documento
DICTAMEN N° 002-2015,"EMITIDO CONFORME AL ARTÍCULO 23 DEL TRATADO DE CREACIÓN DEL TRIBUNAL DE JUSTICIA DE LA COMUNIDAD ANDINA, POR SUPUESTO INCUMPLIMIENTO DE LO DISPUESTO EN EL ARTÍCULO 139 DEL ACUERDO DE CARTAGENA Y LA DECISIÓN 416 NORMAS ESPECIALES PARA LA CALIFICACIÓN Y CERTIFICACIÓN DEL ORIGEN DE LAS MERCANCÍAS, POR PARTE DE LA REPÚBLICA DEL PERÚ A TRAVÉS DE LA SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACIÓN TRIBUTARIA – SUNAT Y EL TRIBUNAL FISCAL, AL HABERSE EXIGIDO REQUISITOS ADICIONALES EN LOS CERTIFICADOS DE ORIGEN Y NO HABERSE APLICADO LA CLÁUSULA DE NACIÓN MÁS FAVORECIDA.",15/05/2015,Dictamen 002-2015.docx,https://www.comunidadandina.org/DocOficialesFiles/Dictamenes/Dictamen 002-2015.docx,12,Dictámenes
DICTAMEN N° 005 - 2015,"EMITIDO CONFORME AL ARTÍCULO 23 DEL TRATADO DE CREACIÓN DEL TRIBUNAL DE JUSTICIA DE LA COMUNIDAD ANDINA, POR SUPUESTO INCUMPLIMIENTO DE LO DISPUESTO EN LOS ARTÍCULOS 4, 33, 35 Y 36 DEL TRATADO DE CREACIÓN DEL TRIBUNAL DE JUSTICIA DE LA COMUNIDAD ANDINA Y LOS ARTÍCULOS 123, 124, 127 Y 128 DEL ESTATUTO DEL TRIBUNAL DE JUSTICIA DE LA COMUNIDAD ANDINA, EL ARTÍCULO 32 DE LA DECISIÓN 462 DE LA COMISIÓN DE LA COMUNIDAD ANDINA Y EL ARTÍCULO 32 DE LA RESOLUCIÓN DE LA SECRETARÍA GENERAL DE LA COMUNIDAD ANDINA, POR PARTE DE LA REPÚBLICA DE COLOMBIA A TRAVÉS DEL CONSEJO DE ESTADO AL HABER PROFERIDO LA SENTENCIA DE 21 DE AGOSTO DE 2008 Y SU ACLARATORIA, SIN HABER SOLICITADO LA INTERPRETACIÓN PREJUDICIAL AL TRIBUNAL DE JUSTICIA DE LA COMUNIDAD ANDINA.",22/05/2015,Dictamen 005-2015.docx,https://www.comunidadandina.org/DocOficialesFiles/Dictamenes/Dictamen 005-2015.docx,15,Dictámenes
RESOLUCIÓN N° 1782,"PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA PRIMERA QUINCENA DE JUNIO DE 2015, CORRESPONDIENTES A LA CIRCULAR N° 485 DEL 20 DE MAYO DE 2015",22/05/2015,RESO 1782.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO 1782.doc,2,Resoluciones
RESOLUCIÓN N° 1783,RECTIFICACIÓN DEL ARTÍCULO 1 DE LA RESOLUCIÓN N° 1713 QUE APRUEBA EL REGISTRO EN LA LISTA ANDINA SATELITAL AL AMPARO DEL ARTÍCULO 4 DE LA DECISIÓN 707 “REGISTRO ANDINO PARA LA AUTORIZACIÓN DE SATÉLITES CON COBERTURA SOBRE TERRITORIO DE LOS PAÍSES MIEMBROS DE LA COMUNIDAD ANDINA,25/05/2015,RESO 1783.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO 1783.docx,2,Resoluciones
DICTAMEN N° 006 - 2015,EMITIDO CONFORME AL ARTÍCULO 25 DEL TRATADO DE CREACIÓN DEL TRIBUNAL DE JUSTICIA DE LA COMUNIDAD ANDINA,1/06/2015,Dictamen 006-2015.docx,https://www.comunidadandina.org/DocOficialesFiles/Dictamenes/Dictamen 006-2015.docx,6,Dictámenes
RESOLUCIÓN N° 1784,"SOLICITUD DE AUTORIZACIÓN DE MEDIDAS DE SALVAGUARDIA POR PARTE DE LA REPÚBLICA DEL ECUADOR POR MOTIVOS DE DESEQUILIBRIO DE SU BALANZA DE PAGOS GLOBAL, BAJO LO DISPUESTO EN EL ARTÍCULO 95 DEL ACUERDO DE CARTAGENA",2/06/2015,RESO1784.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO1784.doc,76,Resoluciones
RESOLUCIÓN N° 1785,"PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA SEGUNDA QUINCENA DE JUNIO DE 2015, CORRESPONDIENTES A LA CIRCULAR N° 486 DEL 5 DE JUNIO DE 2015",8/06/2015,RESO 1785.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO 1785.docx,2,Resoluciones
RESOLUCIÓN N° 1786,SUSTITUYE INFORMACIÓN SOBRE EL PRODUCTO SOYA EN GRANO DE LA RESOLUCIÓN 1755 - PRECIOS PISO Y TECHO Y TABLAS ADUANERAS DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA EL PERÍODO ABRIL DE 2015 - MARZO DE 2016,15/06/2015,RESO 1786.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO 1786.docx,4,Resoluciones
DICTAMEN N° 007 - 2015,"POR SUPUESTO INCUMPLIMIENTO DE LO DISPUESTO EN EL ARTÍCULO 4 DEL TRATADO DE CREACIÓN DEL TRIBUNAL DE JUSTICIA DE LA COMUNIDAD ANDINA, EL ARTÍCULO 30 DE LA DECISIÓN 462 DE LA COMISIÓN DE LA COMUNIDAD ANDINA Y LOS ARTÍCULOS 18 Y 20 DE LA RESOLUCIÓN 432 DE LA SECRETARÍA GENERAL DE LA COMUNIDAD ANDINA, POR PARTE DE LA REPÚBLICA DE COLOMBIA A TRAVÉS DE LA COMISIÓN DE REGULACIÓN DE COMUNICACIONES, AL HABER PROFERIDO LA RESOLUCIÓN 3534 DE 2012 QUE ELIMINA EL CARGO POR TRANSPORTE A PARTIR DE 01 DE ENERO DE 2015.",18/06/2015,Dictamen 007-2015.docx,https://www.comunidadandina.org/DocOficialesFiles/Dictamenes/Dictamen 007-2015.docx,25,Dictámenes
RESOLUCIÓN N° 1787,CUMPLIMIENTO DE LAS NORMAS DE ORIGEN DE LA COMUNIDAD ANDINA EN LA PRODUCCIÓN DE REFRIGERADORES POR PARTE DE LA EMPRESA INDUGLOB S.A.,22/06/2015,RESO 1787.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO 1787.docx,12,Resoluciones
RESOLUCIÓN N° 1788,"PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA PRIMERA QUINCENA DE JULIO DE 2015, CORRESPONDIENTES A LA CIRCULAR N° 487 DEL 22 DE JUNIO DE 2015
",24/06/2015,RESO 1788.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO 1788.docx,2,Resoluciones
RESOLUCIÓN N° 1789,"PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA SEGUNDA QUINCENA DE JULIO DE 2015, CORRESPONDIENTES A LA CIRCULAR N° 488 DEL 06 DE JULIO DE 2015",8/07/2015,RESO 1789.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO 1789.doc,2,Resoluciones
RESOLUCIÓN N° 1791,MODIFICACIÓN DE LA NORMA SANITARIA ANDINA PARA EL COMERCIO Y LA MOVILIZACIÓN INTRASUBREGIONAL Y CON TERCEROS PAÍSES DE OVINOS Y CAPRINOS DOMÉSTICOS Y SUS PRODUCTOS.,14/07/2015,RESO 1791.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO 1791.doc,3,Resoluciones
RESOLUCIÓN N° 1790,MODIFICACIÓN DE LA RESOLUCIÓN 447. ACTUALIZACIÓN DEL CATÁLOGO BÁSICO DE PLAGAS Y ENFERMEDADES EXÓTICAS A LA SUBREGIÓN ANDINA EN LO CONCERNIENTE A SCRAPIE O PRURIGO LUMBAR.,14/07/2015,RESO 1790.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO 1790.doc,4,Resoluciones
RESOLUCIÓN N° 1792,"PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA PRIMERA QUINCENA DE AGOSTO DE 2015, CORRESPONDIENTES A LA CIRCULAR N° 489 DEL 20 DE JULIO DE 2015",21/07/2015,RESO 1792.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO 1792.doc,2,Resoluciones
RESOLUCIÓN N° 1795,"POR LA CUAL SE DENIEGA LA INSCRIPCIÓN EN EL REGISTRO SUBREGIONAL DE NORMAS SANITARIAS Y FITOSANITARIAS DE LA COMUNIDAD ANDINA, DE LA RESOLUCIÓN DIRECTORAL N° 0051-2014-MINAGRI-SENASA-DSV",23/07/2015,RESO 1795.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO 1795.doc,8,Resoluciones
RESOLUCIÓN N° 1794,"POR LA CUAL SE DENIEGA LA INSCRIPCIÓN EN EL REGISTRO SUBREGIONAL DE NORMAS SANITARIAS Y FITOSANITARIAS DE LA COMUNIDAD ANDINA, DE LA RESOLUCIÓN DIRECTORAL N° 0007-2015-MINAGRI-SENASA-DSV",23/07/2015,RESO 1794.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO 1794.doc,8,Resoluciones
RESOLUCIÓN N° 1793,"POR LA CUAL SE DENIEGA LA INSCRIPCIÓN EN EL REGISTRO SUBREGIONAL DE NORMAS SANITARIAS Y FITOSANITARIAS DE LA COMUNIDAD ANDINA, DE LA RESOLUCIÓN DIRECTORAL N° 0006-2015-MINAGRI-SENASA-DSV.
",23/07/2015,RESO 1793.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO 1793.doc,10,Resoluciones
RESOLUCIÓN N° 1797,"MODIFICACIÓN DE LA RESOLUCIÓN 1761 SOBRE CALENDARIO DE DÍAS HÁBILES DE LA SECRETARÍA GENERAL PARA EL AÑO 2015.
",24/07/2015,RESO 1797.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO 1797.doc,1,Resoluciones
RESOLUCIÓN N° 1796,TERMINACIÓN DEL PROCEDIMIENTO. SOLICITUD DEL PERÚ PARA LA CALIFICACIÓN COMO GRAVAMEN DE LA SALVAGUARDIA OMC APLICADA A LOS PISOS DE MADERA POR PARTE DEL ECUADOR.,24/07/2015,RESO 1796.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO 1796.doc,5,Resoluciones
RESOLUCIÓN N° 1798,CUMPLIMIENTO DE LAS NORMAS DE ORIGEN DE LA COMUNIDAD ANDINA EN LA PRODUCCIÓN DE COCINAS POR PARTE DE LA EMPRESA FIBRO ACERO S.A,3/08/2015,RESO 1798.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO 1798.doc,11,Resoluciones
DICTAMEN N° 006 - 2015 - ACLARACIÓN,"SOBRE EL RECLAMO DE LA EMPRESA SUGEN INC. POR SUPUESTO INCUMPLIMIENTO DE LO DISPUESTO EN LOS ARTÍCULOS 65 Y 68 DE LA DECISIÓN 486 Y ARTÍCULO 35 DEL TRATADO DE CREACIÓN DE TRIBUNAL DE JUSTICIA DE LA COMUNIDAD ANDINA POR PARTE DE LA REPÚBLICA DEL ECUADOR, AL HABER ADOPTADO, POR MEDIO DEL INSTITUTO ECUATORIANO DE LA PROPIEDAD INTELECTUAL (IEPI), MEDIDAS QUE CONTRADICEN EL ORDENAMIENTO JURÍDICO ANDINO Y QUE VULNERAN DERECHOS PARTICULARES DE SUGEN INC.",6/08/2015,Dictamen 006-2015 (Aclaracion).doc,https://www.comunidadandina.org/DocOficialesFiles/Dictamenes/Dictamen 006-2015 (Aclaracion).doc,6,Dictámenes
RESOLUCIÓN N° 1799,"PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA SEGUNDA QUINCENA DE AGOSTO DE 2015, CORRESPONDIENTES A LA CIRCULAR N° 490 DEL 06 DE AGOSTO DE 2015
",10/08/2015,RESO 1799.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO 1799.doc,2,Resoluciones
RESOLUCIÓN N° 1800,"PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA PRIMERA QUINCENA DE SEPTIEMBRE DE 2015, CORRESPONDIENTES A LA CIRCULAR N° 491 DEL 21 DE AGOSTO DE 2015",21/08/2015,RESO 1800.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO 1800.doc,2,Resoluciones
DICTAMEN N° 008 - 2015,"POR SUPUESTO INCUMPLIMIENTO POR PARTE DE LA REPÚBLICA DE COLOMBIA A LO DISPUESTO EN LOS ARTÍCULOS 35 Y 36 DEL TRATADO DE CREACIÓN DEL TRIBUNAL DE JUSTICIA DE LA COMUNIDAD ANDINA Y EL ARTÍCULO 54 DE LA DECISIÓN 351 RÉGIMEN COMÚN SOBRE DERECHO DE AUTOR Y DERECHOS CONEXOS, AL NO ADOPTARSE LA SENTENCIA DE LA INTERPRETACIÓN PREJUDICIAL 177-IP-2013, INTERPUESTO POR LA EMPRESA COLOMBIANA OPEN SYSTEMS INVESTMENTS SRL., ORLANDO RINCÓN BONILLA Y WILLIAM CORREDOR MEJÍA.",24/08/2015,Dictamen 008-2015.doc,https://www.comunidadandina.org/DocOficialesFiles/Dictamenes/Dictamen 008-2015.doc,17,Dictámenes
RESOLUCIÓN N° 1801,REGISTRO EN LA LISTA ANDINA SATELITAL AL AMPARO DEL ARTÍCULO 4 DE LA DECISIÓN 707 “REGISTRO ANDINO PARA LA AUTORIZACIÓN DE SATÉLITES CON COBERTURA SOBRE TERRITORIO DE LOS PAÍSES MIEMBROS DE LA COMUNIDAD ANDINA”,28/08/2015,RESO 1801.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO 1801.doc,3,Resoluciones
RESOLUCIÓN N° 1802,RESUELVE EL RECURSO DE RECONSIDERACIÓN PRESENTADO POR EL GOBIERNO DEL PERÚ CONTRA LA RESOLUCIÓN 1787 DE LA SECRETARÍA GENERAL,4/09/2015,RESO 1802.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO 1802.doc,14,Resoluciones
RESOLUCIÓN N° 1803,"PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA SEGUNDA QUINCENA DE SEPTIEMBRE DE 2015, CORRESPONDIENTES A LA CIRCULAR N° 492 DEL 7 DE SEPTIEMBRE DE 2015",8/09/2015,RESO 1803.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESO 1803.doc,2,Resoluciones
