Nomenclatura,Título,Fecha de publicación,Documento,URL Documento,Cantidad de páginas,Tipo documento
RESOLUCIÓN N° 117,SOLICITUD DEL GOBIERNO DE COLOMBIA RESPECTO A LA SUSPENSION DEL ARANCEL EXTERNO MINIMO COMUN PARA VARIOS PRODUCTOS,9/05/1978,RES117.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES117.pdf,3,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 118,APLICACION DEL ARTICULO 58 DEL ACUERDO DE CARTAGENA A SOLICITUD DEL GOBIERNO DE BOLIVIA,12/05/1978,RES118.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES118.pdf,3,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 119,SOLICITUD DEL GOBIERNO DE VENEZUELA RESPECTO A LA SUSPENSION DEL ARANCEL EXTERNO MINIMO COMUN PARA ACIDO FORMICO,25/05/1978,RES119.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES119.pdf,3,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 121,SOLICITUD DEL GOBIERNO DE COLOMBIA RESPECTO A LA SUSPENSION DEL ARANCEL EXTERNO MINIMO COMUN PARA LANAS,14/07/1978,RES121.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES121.pdf,3,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 120,SOLICITUD DEL GOBIERNO DE COLOMBIA RESPECTO A LA SUSPENSION DEL ARANCEL EXTERNO MINIMO COMUN PARA LA IMPORTACION DE CEBADA CERVECERA,14/07/1978,RES120.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES120.pdf,3,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 122,SOLICITUD DEL GOBIERNO DE COLOMBIA RESPECTO A LA SUSPENSION DEL ARANCEL EXTERNO MINIMO COMUN PARA FIBRAS DE VIDRIO CON UN CONTENIDO DE OXIDO DE CIRCONIO SUPERIOR AL 10 POR CIENTO,21/08/1978,RES122.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES122.pdf,3,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 123,SOLICITUD DEL GOBIERNO DEL ECUADOR: SUSPENSION DE LA OBLIGACION DE INCORPORAR MOTOCOMPRESORES HERMETICOS DE PRODUCCION SUBREGIONAL EN LOS REFRIGERADORES ELECTRICOS DE USO DOMESTICO,29/08/1978,RES123.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES123.pdf,3,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 124,SOLICITUD DEL GOBIERNO DE VENEZUELA RESPECTO A LA SUSPENSION DEL ARANCEL EXTERNO MINIMO COMUN PARA FORMIATO DE CALCIO,1/09/1978,RES124.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES124.pdf,3,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 125,APLICACION DEL ARTICULO 58 DEL ACUERDO DE CARTAGENA A SOLICITUD DEL GOBIERNO DE BOLIVIA,3/10/1978,RES125.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES125.pdf,2,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 126,SOLICITUD DEL GOBIERNO DE COLOMBIA RESPECTO A LA SUSPENSION DEL ARANCEL EXTERNO MINIMO COMUN PARA HELICES PROPULSORAS,13/10/1978,RES126.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES126.pdf,3,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 127,RETIRO EN LA NOMINA DE PRODUCTOS DE AQUELLOS RESPECTO DE LOS CUALES NO EXISTE PRODUCCION EN LA SUBREGION PARA LOS EFECTOS DE LA APLICACION DEL ARTICULO 65 DEL ACUERDO,27/10/1978,RES127.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES127.pdf,2,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 128,SOLICITUD DEL GOBIERNO DE COLOMBIA RESPECTO A LA SUSPENSION DEL ARANCEL EXTERNO MINIMO COMUN PARA AVENA Y ACEITE DE PESCADO,13/11/1978,RES128.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES128.pdf,3,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 129,AMPLIACION DE PLAZO PARA INICIO DE PRODUCCION DE PRODUCTOS DE LA DECISION 108,30/11/1978,RES129.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES129.pdf,5,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 130,"SOLICITUD DEL GOBIERNO DE VENEZUELA RESPECTO A LA SUSPENSION DEL ARANCEL EXTERNO MINIMO COMUN PARA AVENA DESPUNTADA, PARA LA ALIMENTACION DE CABALLOS",6/12/1978,RES130.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES130.pdf,3,Resoluciones de la Junta del Acuerdo de Cartagena
