Nomenclatura,Título,Fecha de publicación,Documento,URL Documento,Cantidad de páginas,Tipo documento
DECISIÓN N° 158,MODIFICACIÓN AL PROGRAMA SECTORIAL DE DESARROLLO DE LA INDUSTRIA AUTOMOTRIZ,5/06/1980,DEC158.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC158.doc,1,Decisiones
DECISIÓN N° 157,PROGRAMA DE TELEVISIÓN ANDINO,5/06/1980,DEC157.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC157.doc,3,Decisiones
DECISIÓN N° 156,ACTUALIZACIÓN DEL ANEXO XII DE LA DECISIÓN 146,5/06/1980,DEC156.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC156.doc,1,Decisiones
DECISIÓN N° 155,AMPLIACIÓN DEL PRESUPUESTO DE LA JUNTA PARA 1980,5/06/1980,DEC155.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC155.doc,1,Decisiones
DECISIÓN N° 154,SISTEMA ANDINO DE INFORMACIÓN TECNOLÓGICA,5/06/1980,DEC154.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC154.doc,6,Decisiones
DECISIÓN N° 153,NORMA SANITARIA Y PROGRAMA SUBREGIONAL ANDINO CONTRA LA PESTE PORCINA AFRICANA,5/06/1980,DEC153.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC153.doc,22,Decisiones
RESOLUCIÓN N° 161,APLICACION DEL ARTICULO 58 DEL ACUERDO DE CARTAGENA A SOLICITUD DEL GOBIERNO DEL ECUADOR,8/07/1980,RES161.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES161.pdf,2,Resoluciones de la Junta del Acuerdo de Cartagena
DECISIÓN N° 159,MODIFICACIONES AL PROGRAMA SECTORIAL DE LA INDUSTRIA AUTOMOTRIZ,15/07/1980,DEC159.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC159.doc,1,Decisiones
RESOLUCIÓN N° 166,APLICACION DEL INCISO SEGUNDO DEL ARTICULO 30 DE LA DECISION 91 A SOLICITUD DEL GOBIERNO DE COLOMBIA,8/09/1980,RES166.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES166.pdf,3,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 165,VERIFICACION DE PRODUCCIONES DE PRODUCTOS COMPRENDIDOS EN EL PROGRAMA SECTORIAL DE DESARROLLO INDUSTRIAL DEL SECTOR METALMECANICO,8/09/1980,RES165.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES165.pdf,6,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 164,MODIFICACION DE LA RESOLUCION 153,8/09/1980,RES164.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES164.pdf,2,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 163,MODIFICACION DE LA RESOLUCION 152,8/09/1980,RES163.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES163.pdf,3,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 162,APLICACION DEL ARTICULO 58 DEL ACUERDO DE CARTAGENA A SOLICITUD DEL GOBIERNO DE BOLIVIA,8/09/1980,RES162.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES162.pdf,2,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 167,SOLICITUD DEL GOBIERNO DE COLOMBIA RESPECTO A LA SUSPENSION DEL ARANCEL EXTERNO MINIMO COMUN PARA VARIOS PRODUCTOS,31/10/1980,RES167.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES167.pdf,3,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 168,SOLICITUD DEL GOBIERNO DE COLOMBIA RESPECTO A LA SUSPENSION DEL ARANCEL EXTERNO MINIMO COMUN DE LOS ENVASES DE ALUMINIO PARA EL ENLATADO DE CERVEZA,6/11/1980,RES168.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES168.pdf,3,Resoluciones de la Junta del Acuerdo de Cartagena
DECISIÓN N° 161,PRESUPUESTO DE LA JUNTA PARA EL AÑO 1981,21/11/1980,DEC161.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC161.doc,3,Decisiones
DECISIÓN N° 160,PROGRAMA SECTORIAL DE DESARROLLO DE LA INDUSTRIA SIDERÚRGICA,21/11/1980,DEC160.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC160.doc,1,Decisiones
RESOLUCIÓN N° 169,"RETIRO DE PRODUCTOS DE LA NOMINA DE PRODUCTOS RESPECTO DE LOS CUALES NO EXISTE PRODUCCION EN LA SUBREGION, PARA LOS EFECTOS DE LA APLICACION DE LOS ARTICULOS 65 Y 104 DEL ACUERDO",28/11/1980,RES169.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES169.pdf,2,Resoluciones de la Junta del Acuerdo de Cartagena
DECISIÓN N° 163,AMPLIACIÓN DEL PLAZO PARA INICIO DE PRODUCCIÓN DE PRODUCTOS DE LA DECISIÓN 108 RESERVADOS PARA SER PRODUCIDOS EN EL ECUADOR,3/12/1980,DEC163.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC163.doc,1,Decisiones
DECISIÓN N° 162,MECANISMOS APLICABLES A LOS PRODUCTOS DE LA INDUSTRIA DE FERTILIZANTES NO PROGRAMADOS,3/12/1980,DEC162.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC162.doc,2,Decisiones
RESOLUCIÓN N° 172,"RETIRO DE PRODUCTOS DE LA NOMINA DE PRODUCTOS RESPECTO DE LOS CUALES NO EXISTE PRODUCCION EN LA SUBREGION, PARA LOS EFECTOS DE LA APLICACION DE LOS ARTICULOS 65 Y 104 DEL ACUERDO",12/12/1980,RES172.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES172.pdf,2,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 171,AUTORIZACION A LOS GOBIERNOS DE COLOMBIA Y DEL ECUADOR PARA INCORPORAR PRODUCTOS EN SUS LISTAS DE EXCEPCIONES,12/12/1980,RES171.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES171.pdf,2,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 170,"SUSPENSION DE LA OBLIGACION DE INCORPORAR MOTOCOMPRESORES HERMETICOS DE 1/3 HP Y DE 220 VOLTIOS, DE PRODUCCION SUBREGIONAL, EN LOS REFRIGERADORES ELECTRICOS DE USO DOMESTICO",12/12/1980,RES170.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES170.pdf,2,Resoluciones de la Junta del Acuerdo de Cartagena
