Nomenclatura,Título,Fecha de publicación,Documento,URL Documento,Cantidad de páginas,Tipo documento
DECISIÓN N° 874,PRESUPUESTO DE LA SECRETARÍA GENERAL PARA EL AÑO 2021,25/02/2021,DECISION874.docx,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DECISION874.docx,5,Decisiones
DECISIÓN N° 873,DISPOSICIONES TEMPORALES SOBRE LA DOCUMENTACIÓN REQUERIDA DE ACUERDO A LA DECISIÓN 833 Y REGLAMENTO PARA EL RECONOCIMIENTO DEL CÓDIGO DE IDENTIFICACIÓN DE LA NSO DE PRODUCTOS COSMÉTICOS,25/02/2021,DECISION873.docx,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DECISION873.docx,3,Decisiones
DECISIÓN N° 872,MODIFICACIÓN DE LA DECISIÓN 868 “DISPOSICIÓN EXCEPCIONAL PARA EL AGOTAMIENTO DE EXISTENCIAS DE LOS PRODUCTOS COSMÉTICOS Y PRODUCTOS DE HIGIENE DOMÉSTICA Y PRODUCTOS ABSORBENTES DE HIGIENE PERSONAL”,25/02/2021,DECISION872.docx,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DECISION872.docx,4,Decisiones
DECISIÓN N° 871,DISPOSICIÓN TEMPORAL SOBRE LA DOCUMENTACIÓN REQUERIDA PARA EL RECONOCIMIENTO DEL CÓDIGO DE IDENTIFICACIÓN DE LA NSO DE PRODUCTOS DE HIGIENE DOMÉSTICA Y PRODUCTOS ABSORBENTES DE HIGIENE PERSONAL,25/02/2021,DECISION871.docx,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DECISION871.docx,3,Decisiones
DECISIÓN N° 870,DISPOSICIÓN TEMPORAL PARA EL CUMPLIMIENTO DEL REQUISITO DE PRESENTACIÓN DEL CERTIFICADO DE LIBRE VENTA O AUTORIZACIÓN SIMILAR PARA PRODUCTOS DE HIGIENE DOMÉSTICA Y PRODUCTOS ABSORBENTES DE HIGIENE PERSONAL,25/02/2021,DECISION870.docx,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DECISION870.docx,4,Decisiones
RESOLUCIÓN N° 2188,CALENDARIO DE DÍAS HÁBILES DE LA SECRETARÍA GENERAL PARA EL AÑO 2021 Y HORARIO DE ATENCIÓN DE LA MESA DE PARTES Y AL PÚBLICO,2/03/2021,RESOLUCION2188.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2188.docx,3,Resoluciones
RESOLUCIÓN N° 2189,"POR LA CUAL SE INSCRIBE EN EL REGISTRO SUBREGIONAL DE NORMAS SANITARIAS Y FITOSANITARIAS DE LA COMUNIDAD ANDINA, LA RESOLUCIÓN DIRECTORAL N° 0018-2020-MINAGRI-SENASA-DSV DEL SERVICIO NACIONAL DE SANIDAD AGRARIA DEL PERÚ (SENASA)
",3/03/2021,RESOLUCION2189.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2189.docx,3,Resoluciones
RESOLUCIÓN N° 2190,PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA SEGUNDA QUINCENA DE MARZO DE 2021,9/03/2021,RESOLUCION2190.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2190.docx,2,Resoluciones
DICTAMEN N° 001-2021,"RECLAMO INTERPUESTO POR GERMÁN ALBERTO RESTREPO FERNÁNDEZ CONTRA LA REPÚBLICA DE COLOMBIA – SALA PENAL DEL TRIBUNAL SUPERIOR DE BOGOTÁ Y SALA PENAL DE LA CORTE SUPREMA DE JUSTICIA DE LA REPÚBLICA DE COLOMBIA, POR PRESUNTO INCUMPLIMIENTO DE LOS ARTÍCULOS 33 DEL TRATADO DE CREACIÓN DEL TRIBUNAL DE JUSTICIA DE LA COMUNIDAD ANDINA, ASÍ COMO EL ARTÍCULO 123 DEL ESTATUTO DEL TRIBUNAL DE JUSTICIA DE LA COMUNIDAD ANDINA , AL HABER OMITIDO LA SOLICITUD DE INTERPRETACIÓN PREJUDICIAL OBLIGATORIA Y HABER EXPEDIDO LA SENTENCIA PENAL DE ÚLTIMA INSTANCIA DENTRO EL PROCESO 11001600009520060006801",23/03/2021,DICTAMEN001_2021.docx,https://www.comunidadandina.org/DocOficialesFiles/Dictamenes/DICTAMEN001_2021.docx,26,Dictámenes
RESOLUCIÓN N° 2192,MODIFICACIÓN DE LA RESOLUCIÓN N° 2075 MANUAL TÉCNICO ANDINO PARA EL REGISTRO Y CONTROL DE PLAGUICIDAS QUÍMICOS DE USO AGRÍCOLA,24/03/2021,RESOLUCION2192.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2192.docx,3,Resoluciones
RESOLUCIÓN N° 2191,PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA PRIMERA QUINCENA DE ABRIL DE 2021,24/03/2021,RESOLUCION2191.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2191.docx,2,Resoluciones
RESOLUCIÓN N° 2193,PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA SEGUNDA QUINCENA DE ABRIL DE 2021,8/04/2021,RESOLUCION2193.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2193.docx,2,Resoluciones
RESOLUCIÓN N° 2194,"REGLAMENTO DEL COMITÉ ANDINO DE AUTORIDADES EN SEGURIDAD SOCIAL, SEGURIDAD Y SALUD EN EL TRABAJO",13/04/2021,RESOLUCION2194.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2194.docx,6,Resoluciones
DECISIÓN N° 877,REGISTRO ANDINO PARA LA AUTORIZACIÓN DE SATÉLITES CON COBERTURA SOBRE TERRITORIO DE LOS PAÍSES MIEMBROS DE LA COMUNIDAD ANDINA,23/04/2021,DECISION877.docx,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DECISION877.docx,11,Decisiones
DECISIÓN N° 876,RÉGIMEN COMÚN SOBRE MARCA PAÍS,23/04/2021,DECISION876.docx,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DECISION876.docx,8,Decisiones
DECISIÓN N° 875,PRÓRROGA DE LOS PLAZOS DE LA DECISIÓN 859,23/04/2021,DECISION875.docx,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DECISION875.docx,2,Decisiones
RESOLUCIÓN N° 2195,PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA PRIMERA QUINCENA DE MAYO DE 2021,23/04/2021,RESOLUCION2195.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2195.docx,2,Resoluciones
DICTAMEN N° 002-2021,"RECLAMO INTERPUESTO POR LA REPÚBLICA DEL PERÚ CONTRA LA REPÚBLICA DEL ECUADOR POR PRESUNTO INCUMPLIMIENTO DE LOS PRINCIPIOS DE TRATO NACIONAL Y NO DISCRIMINACIÓN PREVISTOS EN LAS DECISIONES 837, 439 Y 398 DE LA COMISIÓN DE LA COMUNIDAD ANDINA AL ESTABLECER PRECIOS DIFERENCIADOS EN LA VENTA DE COMBUSTIBLES A VEHÍCULOS CON PLACA DE CIRCULACIÓN EXTRANJERA",26/04/2021,DICTAMEN002_2021.docx,https://www.comunidadandina.org/DocOficialesFiles/Dictamenes/DICTAMEN002_2021.docx,53,Dictámenes
RESOLUCIÓN N° 2197,REGLAMENTO DE FUNCIONAMIENTO DEL OBSERVATORIO ANDINO ENCARGADO DE LA GESTIÓN DE LA INFORMACIÓN OFICIAL EN MATERIA DE MERCURIO,30/04/2021,RESOLUCION2197.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2197.docx,12,Resoluciones
RESOLUCIÓN N° 2196,"OTORGAR AL EXCELENTÍSIMO SEÑOR LENÍN MORENO GARCÉS, PRESIDENTE DE LA REPÚBLICA DEL ECUADOR, LA “ORDEN HONORÍFICA COMUNIDAD ANDINA EXTRAORDINARIA”",30/04/2021,RESOLUCION2196.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2196.docx,2,Resoluciones
RESOLUCIÓN N° 2198,ENCARGO TEMPORAL DE LA SECRETARÍA GENERAL,6/05/2021,RESOLUCION2198.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2198.docx,1,Resoluciones
RESOLUCIÓN N° 2199,PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA SEGUNDA QUINCENA DE MAYO DE 2021,10/05/2021,RESOLUCION2199.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2199.docx,2,Resoluciones
DECISIÓN N° 878,ESTATUTO MIGRATORIO ANDINO,12/05/2021,DECISION878.docx,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DECISION878.docx,13,Decisiones
RESOLUCIÓN N° 2201,"REGISTRO EN LA LISTA ANDINA SATELITAL DEL SATÉLITE INTELSAT G-30 (IS-G30), PERTENECIENTE A LA EMPRESA INTELSAT US LLC, EN LA POSICIÓN ORBITAL 125° OESTE",13/05/2021,RESOLUCION2201.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2201.docx,3,Resoluciones
RESOLUCIÓN N° 2200,"REGISTRO EN LA LISTA ANDINA SATELITAL DEL SATÉLITE HYLAS 4, PERTENECIENTE A LA EMPRESA AVANTI HYLAS 2 LIMITED, EN LA POSICIÓN ORBITAL 33.5° OESTE",13/05/2021,RESOLUCION2200.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2200.docx,3,Resoluciones
RESOLUCIÓN N° 2202,CANCELACIÓN DEL REGISTRO EN LA LISTA ANDINA SATELITAL DEL SATÉLITE HISPASAT 26W-1 DE LA EMPRESA HISPASAT S.A.,18/05/2021,RESOLUCION2202.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2202.docx,2,Resoluciones
RESOLUCIÓN N° 2203,"OTORGAR A LA CICLISTA PROFESIONAL MIRYAM MARITZA NÚÑEZ PADILLA, LA ORDEN HONORÍFICA GRAN CIUDADANO ANDINO",20/05/2021,RESOLUCION2203.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2203.docx,2,Resoluciones
RESOLUCIÓN N° 2204,PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA PRIMERA QUINCENA DE JUNIO DE 2021,26/05/2021,RESOLUCION2204.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2204.docx,2,Resoluciones
RESOLUCIÓN N° 2205,PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA SEGUNDA QUINCENA DE JUNIO DE 2021,11/06/2021,RESOLUCION2205.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2205.docx,2,Resoluciones
RESOLUCIÓN N° 2206,REGLAMENTO TÉCNICO ANDINO DE BUENAS PRÁCTICAS DE MANUFACTURA EN PRODUCTOS COSMÉTICOS,17/06/2021,RESOLUCION2206.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2206.docx,29,Resoluciones
DECISIÓN N° 882,MODIFICACIÓN DE LA DECISIÓN 749 “CREACIÓN DEL OBSERVATORIO ANDINO DE LA TRANSFORMACIÓN EMPRESARIAL DE LA MIPYME EN LA REGIÓN”.,23/06/2021,DECISION882.docx,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DECISION882.docx,3,Decisiones
DECISIÓN N° 881,REGLAMENTO DEL FONDO FINANCIERO DE RESERVA DE LA SECRETARÍA GENERAL DE LA COMUNIDAD ANDINA.,23/06/2021,DECISION881.docx,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DECISION881.docx,5,Decisiones
DECISIÓN N° 880,"NORMA PARA REALIZAR ANÁLISIS DE RIESGO COMUNITARIO DE ENFERMEDADES DE LOS ANIMALES TERRESTRES Y ACUÁTICOS, NO REPORTADAS EN LA SUBREGIÓN O DE IMPORTANCIA SANITARIA PARA LOS PAÍSES MIEMBROS",23/06/2021,DECISION880.docx,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DECISION880.docx,17,Decisiones
DECISIÓN N° 879,"NORMA SANITARIA Y PROGRAMA SUBREGIONAL ANDINO CONTRA LA PESTE PORCINA AFRICANA PPA
",23/06/2021,DECISION879.docx,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DECISION879.docx,29,Decisiones
RESOLUCIÓN N° 2207,PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA PRIMERA QUINCENA DE JULIO DE 2021,24/06/2021,RESOLUCION2207.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2207.docx,2,Resoluciones
RESOLUCIÓN N° 2208,"CANCELACIÓN DEL REGISTRO EN LA LISTA ANDINA SATELITAL DEL SATÉLITE EUT12WA DE LA EMPRESA HISPASAT S.A.

",25/06/2021,RESOLUCION2208.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2208.docx,2,Resoluciones
RESOLUCIÓN N° 2209,"AUTORIZACIÓN PARA PARTICIPAR EN EL CONSEJO SUPERIOR DE LA UNIVERSIDAD ANDINA SIMÓN BOLÍVAR
",28/06/2021,RESOLUCION2209.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2209.docx,2,Resoluciones
RESOLUCIÓN N° 2210,"AUTORIZACIÓN DE LA RESOLUCIÓN 0030 DE LA AGENCIA DE REGULACIÓN Y CONTROL FITO Y ZOOSANITARIO (AGROCALIDAD), QUE DICTA MEDIDAS FITOSANITARIAS DE EMERGENCIA, A FIN DE PREVENIR LA INTRODUCCIÓN Y DISEMINACIÓN DE FUSARIUM OXYSPORUM F. SP. CUBENSE RAZA 4 TROPICAL",30/06/2021,RESOLUCION2210.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2210.docx,4,Resoluciones
RESOLUCIÓN N° 2211,PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA SEGUNDA QUINCENA DE JULIO DE 2021,8/07/2021,RESOLUCION2211SF.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2211SF.docx,2,Resoluciones
RESOLUCIÓN N° 2213,"RESUELVE LA INVESTIGACIÓN SOLICITADA POR LA REPÚBLICA DE COLOMBIA CON OCASIÓN DE LA MEDIDA RESTRICTIVA IMPUESTA POR LA REPÚBLICA DEL ECUADOR A LAS IMPORTACIONES DE AZÚCAR ORIGINARIAS DE LOS PAÍSES MIEMBROS, EXPEDIENTE N° DG1/GRAV.REST/001/2021",14/07/2021,RESOLUCION2213.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2213.docx,30,Resoluciones
RESOLUCIÓN N° 2212,"MODIFICACIÓN DEL OPERADOR SATELITAL EN EL REGISTRO DE LOS SATÉLITES STAR ONE C1, STAR ONE C2, STAR ONE C3, STAR ONE C4 Y STAR ONE D1 EN LA LISTA ANDINA SATELITAL",14/07/2021,RESOLUCION2212.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2212.docx,3,Resoluciones
RESOLUCIÓN N° 2214,LISTA DE VERIFICACIÓN Y CRITERIOS DE EVALUACIÓN ARMONIZADOS DE BUENAS PRÁCTICAS DE MANUFACTURA (BPM) EN PRODUCTOS COSMÉTICOS,16/07/2021,RESOLUCION2214.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2214.docx,28,Resoluciones
DECISIÓN N° 883,IMPLEMENTACIÓN DEL EMPODERAMIENTO DE LA MUJER EN LOS COMITÉS Y GRUPOS AD HOC DE LA COMUNIDAD ANDINA,19/07/2021,DECISION883.docx,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DECISION883.docx,2,Decisiones
RESOLUCIÓN N° 2215,PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA PRIMERA QUINCENA DE AGOSTO DE 2021,23/07/2021,RESOLUCION2215.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2215.docx,2,Resoluciones
RESOLUCIÓN N° 2216,"REGISTRO EN LA LISTA ANDINA SATELITAL DEL SATÉLITE STAR ONE D2, PERTENECIENTE A LA EMPRESA EMBRATEL TVSAT TELECOMUNICAÇÕES S.A., EN LA POSICIÓN ORBITAL 70° OESTE",30/07/2021,RESOLUCION2216.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2216.docx,3,Resoluciones
DICTAMEN N° 003-2021,"RECLAMO INTERPUESTO POR EL SEÑOR JAIME LUIS PARADA MÉNDEZ - EXPOMOTORS S.R.L., CONTRA EL ESTADO PLURINACIONAL DE BOLIVIA POR PRESUNTO INCUMPLIMIENTO DE LOS ARTÍCULOS 4, 35 Y 36 DEL TRATADO DE CREACIÓN DEL TRIBUNAL DE JUSTICIA DE LA COMUNIDAD ANDINA, EL ARTÍCULO 163 DE LA DECISIÓN 486 Y LAS INTERPRETACIONES PREJUDICIALES 573-IP-2016 Y 452-IP-2017",5/08/2021,DICTAMEN003_2021.docx,https://www.comunidadandina.org/DocOficialesFiles/Dictamenes/DICTAMEN003_2021.docx,21,Dictámenes
RESOLUCIÓN N° 2217,PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA SEGUNDA QUINCENA DE AGOSTO DE 2021,9/08/2021,RESOLUCION2217.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2217.docx,2,Resoluciones
RESOLUCIÓN N° 2218,ENCARGATURA TEMPORAL DE LA SECRETARÍA GENERAL,20/08/2021,RESOLUCION2218.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2218.docx,1,Resoluciones
RESOLUCIÓN N° 2220,REGLAMENTO DE FUNCIONAMIENTO DEL COMITÉ ANDINO DE AUTORIDADES DE TRANSPORTE ACUÁTICO (CAATA),24/08/2021,RESOLUCION2220.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2220.docx,6,Resoluciones
RESOLUCIÓN N° 2219,PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA PRIMERA QUINCENA DE SEPTIEMBRE DE 2021,24/08/2021,RES2219.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RES2219.docx,2,Resoluciones
RESOLUCIÓN N° 2221,"REGISTRO EN LA LISTA ANDINA SATELITAL DEL SATÉLITE INTELSAT 902 (IS-902), PERTENECIENTE A LA EMPRESA INTELSAT US LLC EN LA POSICIÓN ORBITAL 309.9° ESTE",31/08/2021,RESOLUCION2221.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2221.docx,2,Resoluciones
RESOLUCIÓN N° 2222,"REGISTRO EN LA LISTA ANDINA SATELITAL DEL SATÉLITE AMAZONAS NEXUS, PERTENECIENTE A LA EMPRESA HISPASAT S.A. EN LA POSICIÓN ORBITAL 61° OESTE",2/09/2021,RESOLUCION2222.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2222.docx,2,Resoluciones
RESOLUCIÓN N° 2224,PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA SEGUNDA QUINCENA DE SEPTIEMBRE DE 2021,10/09/2021,RESOLUCION2224.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2224.docx,2,Resoluciones
RESOLUCIÓN N° 2223,DEJAR SIN EFECTO LA RESOLUCIÓN 2218,10/09/2021,RESOLUCION2223.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2223.docx,1,Resoluciones
RESOLUCIÓN N° 2225,"REGISTRO EN LA LISTA ANDINA SATELITAL DEL SATÉLITE EUTELSAT 139 WEST A (E139WA), PERTENECIENTE A LA EMPRESA SATÉLITES MEXICANOS S.A. DE C.V. EN LA POSICIÓN ORBITAL 139° OESTE",15/09/2021,RESOLUCION2225.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2225.docx,3,Resoluciones
RESOLUCIÓN N° 2226,PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA PRIMERA QUINCENA DE OCTUBRE DE 2021,23/09/2021,RESOLUCION2226.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2226.docx,2,Resoluciones
RESOLUCIÓN N° 2227,RESUELVE EL RECURSO DE RECONSIDERACIÓN PRESENTADO POR EL GOBIERNO DE LA REPÚBLICA DE COLOMBIA CONTRA LA RESOLUCIÓN N° 2213 DE LA SECRETARÍA GENERAL DE LA COMUNIDAD ANDINA,6/10/2021,RESOLUCION2227.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2227.docx,30,Resoluciones
RESOLUCIÓN N° 2230,PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA SEGUNDA QUINCENA DE OCTUBRE DE 2021,11/10/2021,RESOLUCION2230.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2230.docx,2,Resoluciones
RESOLUCIÓN N° 2229,PROGRAMA ANDINO TRIENAL DE FORMACIÓN Y CAPACITACIÓN EN ESTADÍSTICA DE LA COMUNIDAD ANDINA (PAT) 2021-2023,11/10/2021,RESOLUCION2229.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2229.docx,7,Resoluciones
RESOLUCIÓN N° 2228,PLAN OPERATIVO ANUAL (POA) 2021 DEL PROGRAMA ESTADÍSTICO COMUNITARIO 2018-2022,11/10/2021,RESOLUCION2228.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2228.docx,6,Resoluciones
DECISIÓN N° 887,REGLAMENTO PARA LA EJECUCIÓN DEL FONDO DE INICIATIVAS COMUNITARIAS,21/10/2021,DECISION887.docx,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DECISION887.docx,12,Decisiones
DECISIÓN N° 886,"EXTENSIÓN DEL PLAZO QUE FACULTA A LOS PAÍSES MIEMBROS A SUSPENDER TEMPORALMENTE LA APLICACIÓN DE LA DECISIÓN 483, SOBRE NORMAS PARA EL REGISTRO, CONTROL, COMERCIALIZACIÓN Y USO DE PRODUCTOS VETERINARIOS",21/10/2021,DECISION886.docx,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DECISION886.docx,2,Decisiones
DECISIÓN N° 885,APROBACIÓN DE LA NOMENCLATURA COMÚN - NANDINA,21/10/2021,DECISION885.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DECISION885.doc,443,Decisiones
DECISIÓN N° 884,"INGRESO, PERMANENCIA Y SALIDA TEMPORAL DEL VEHÍCULO DE USO PRIVADO DEL TURISTA",21/10/2021,DECISION884.docx,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DECISION884.docx,5,Decisiones
RESOLUCIÓN N° 2231,PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA PRIMERA QUINCENA DE NOVIEMBRE DE 2021,25/10/2021,RESOLUCION2231.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2231.docx,2,Resoluciones
RESOLUCIÓN N° 2232,NUEVO ESQUEMA TARIFARIO MAYORISTA DEL SERVICIO DE ROAMING INTERNACIONAL EN LOS PAÍSES MIEMBROS DE LA COMUNIDAD ANDINA,29/10/2021,RESOLUCION2232.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2232.docx,2,Resoluciones
RESOLUCIÓN N° 2233,REGLAMENTO DEL COMITÉ ANDINO DE LA CALIDAD,4/11/2021,RESOLUCION2233.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2233.docx,6,Resoluciones
